Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R01,2007,30 - 34,Kvinne,Aust-Agder,380
R01,2007,30 - 34,Kvinne,Buskerud,879
R01,2007,30 - 34,Kvinne,Finnmark,233
R01,2007,30 - 34,Kvinne,Hedmark,625
R01,2007,30 - 34,Kvinne,Hordaland,1915
R01,2007,30 - 34,Kvinne,Møre og Romsdal,685
R01,2007,30 - 34,Kvinne,Nordland,573
R01,2007,30 - 34,Kvinne,Oppland,526
R01,2007,30 - 34,Kvinne,Oslo,3498
R01,2007,30 - 34,Kvinne,Rogaland,1628
R01,2007,30 - 34,Kvinne,Sogn og Fjordane,307
R01,2007,30 - 34,Kvinne,Telemark,459
R01,2007,30 - 34,Kvinne,Troms,414
R01,2007,30 - 34,Kvinne,Trøndelag,1337
R01,2007,30 - 34,Kvinne,Vest-Agder,579
R01,2007,30 - 34,Kvinne,Vestfold,807
R01,2007,30 - 34,Kvinne,Østfold,918
R01,2007,30 - 34,Mann,Hele landet,12674
R01,2007,30 - 34,Mann,Helseregion Midt-Norge,1391
R01,2007,30 - 34,Mann,Helseregion Nord-Norge,878
R01,2007,30 - 34,Mann,Helseregion Sør-Øst,7694
R01,2007,30 - 34,Mann,Helseregion Vest,2711
R01,2007,30 - 34,Mann,Akershus,1470
R01,2007,30 - 34,Mann,Aust-Agder,221
R01,2007,30 - 34,Mann,Buskerud,648
R01,2007,30 - 34,Mann,Finnmark,153
R01,2007,30 - 34,Mann,Hedmark,408
R01,2007,30 - 34,Mann,Hordaland,1413
R01,2007,30 - 34,Mann,Møre og Romsdal,475
R01,2007,30 - 34,Mann,Nordland,418
R01,2007,30 - 34,Mann,Oppland,355
R01,2007,30 - 34,Mann,Oslo,2669
R01,2007,30 - 34,Mann,Rogaland,1103
R01,2007,30 - 34,Mann,Sogn og Fjordane,195
R01,2007,30 - 34,Mann,Telemark,325
R01,2007,30 - 34,Mann,Troms,307
R01,2007,30 - 34,Mann,Trøndelag,916
R01,2007,30 - 34,Mann,Vest-Agder,411
R01,2007,30 - 34,Mann,Vestfold,491
R01,2007,30 - 34,Mann,Østfold,696
R01,2007,35 - 39,Kvinne,Hele landet,20221
R01,2007,35 - 39,Kvinne,Helseregion Midt-Norge,2396
R01,2007,35 - 39,Kvinne,Helseregion Nord-Norge,1470
R01,2007,35 - 39,Kvinne,Helseregion Sør-Øst,12134
R01,2007,35 - 39,Kvinne,Helseregion Vest,4221
R01,2007,35 - 39,Kvinne,Akershus,2986
R01,2007,35 - 39,Kvinne,Aust-Agder,435
R01,2007,35 - 39,Kvinne,Buskerud,1073
R01,2007,35 - 39,Kvinne,Finnmark,260
R01,2007,35 - 39,Kvinne,Hedmark,805
R01,2007,35 - 39,Kvinne,Hordaland,2161
R01,2007,35 - 39,Kvinne,Møre og Romsdal,867
R01,2007,35 - 39,Kvinne,Nordland,731
R01,2007,35 - 39,Kvinne,Oppland,704
R01,2007,35 - 39,Kvinne,Oslo,2854
R01,2007,35 - 39,Kvinne,Rogaland,1709
R01,2007,35 - 39,Kvinne,Sogn og Fjordane,351
R01,2007,35 - 39,Kvinne,Telemark,604
R01,2007,35 - 39,Kvinne,Troms,479
R01,2007,35 - 39,Kvinne,Trøndelag,1529
R01,2007,35 - 39,Kvinne,Vest-Agder,640
R01,2007,35 - 39,Kvinne,Vestfold,887
R01,2007,35 - 39,Kvinne,Østfold,1146
R01,2007,35 - 39,Mann,Hele landet,14004
R01,2007,35 - 39,Mann,Helseregion Midt-Norge,1544
R01,2007,35 - 39,Mann,Helseregion Nord-Norge,970
R01,2007,35 - 39,Mann,Helseregion Sør-Øst,8674
R01,2007,35 - 39,Mann,Helseregion Vest,2816
R01,2007,35 - 39,Mann,Akershus,2047
R01,2007,35 - 39,Mann,Aust-Agder,276
R01,2007,35 - 39,Mann,Buskerud,733
R01,2007,35 - 39,Mann,Finnmark,149
R01,2007,35 - 39,Mann,Hedmark,502
R01,2007,35 - 39,Mann,Hordaland,1444
R01,2007,35 - 39,Mann,Møre og Romsdal,555
R01,2007,35 - 39,Mann,Nordland,476
R01,2007,35 - 39,Mann,Oppland,460
R01,2007,35 - 39,Mann,Oslo,2430
R01,2007,35 - 39,Mann,Rogaland,1120
R01,2007,35 - 39,Mann,Sogn og Fjordane,252
R01,2007,35 - 39,Mann,Telemark,434
R01,2007,35 - 39,Mann,Troms,345
R01,2007,35 - 39,Mann,Trøndelag,989
R01,2007,35 - 39,Mann,Vest-Agder,378
R01,2007,35 - 39,Mann,Vestfold,625
R01,2007,35 - 39,Mann,Østfold,789
R01,2007,40 - 44,Kvinne,Hele landet,18302
R01,2007,40 - 44,Kvinne,Helseregion Midt-Norge,1980
R01,2007,40 - 44,Kvinne,Helseregion Nord-Norge,1350
R01,2007,40 - 44,Kvinne,Helseregion Sør-Øst,11029
R01,2007,40 - 44,Kvinne,Helseregion Vest,3943
R01,2007,40 - 44,Kvinne,Akershus,2876
R01,2007,40 - 44,Kvinne,Aust-Agder,359
R01,2007,40 - 44,Kvinne,Buskerud,977
R01,2007,40 - 44,Kvinne,Finnmark,237
R01,2007,40 - 44,Kvinne,Hedmark,720
R01,2007,40 - 44,Kvinne,Hordaland,2071
R01,2007,40 - 44,Kvinne,Møre og Romsdal,738
R01,2007,40 - 44,Kvinne,Nordland,679
R01,2007,40 - 44,Kvinne,Oppland,639
R01,2007,40 - 44,Kvinne,Oslo,2360
R01,2007,40 - 44,Kvinne,Rogaland,1517
R01,2007,40 - 44,Kvinne,Sogn og Fjordane,355
R01,2007,40 - 44,Kvinne,Telemark,568
R01,2007,40 - 44,Kvinne,Troms,434
R01,2007,40 - 44,Kvinne,Trøndelag,1242
R01,2007,40 - 44,Kvinne,Vest-Agder,574
R01,2007,40 - 44,Kvinne,Vestfold,913
R01,2007,40 - 44,Kvinne,Østfold,1043
R01,2007,40 - 44,Mann,Hele landet,12521
R01,2007,40 - 44,Mann,Helseregion Midt-Norge,1427
R01,2007,40 - 44,Mann,Helseregion Nord-Norge,900
R01,2007,40 - 44,Mann,Helseregion Sør-Øst,7739
R01,2007,40 - 44,Mann,Helseregion Vest,2455
R01,2007,40 - 44,Mann,Akershus,1971
R01,2007,40 - 44,Mann,Aust-Agder,268
R01,2007,40 - 44,Mann,Buskerud,675
R01,2007,40 - 44,Mann,Finnmark,161
R01,2007,40 - 44,Mann,Hedmark,502
R01,2007,40 - 44,Mann,Hordaland,1257
R01,2007,40 - 44,Mann,Møre og Romsdal,524
R01,2007,40 - 44,Mann,Nordland,446
R01,2007,40 - 44,Mann,Oppland,427
R01,2007,40 - 44,Mann,Oslo,1830
R01,2007,40 - 44,Mann,Rogaland,949
R01,2007,40 - 44,Mann,Sogn og Fjordane,249
R01,2007,40 - 44,Mann,Telemark,374
R01,2007,40 - 44,Mann,Troms,293
R01,2007,40 - 44,Mann,Trøndelag,903
R01,2007,40 - 44,Mann,Vest-Agder,356
R01,2007,40 - 44,Mann,Vestfold,561
R01,2007,40 - 44,Mann,Østfold,775
R01,2007,45 - 49,Kvinne,Hele landet,16397
R01,2007,45 - 49,Kvinne,Helseregion Midt-Norge,1832
R01,2007,45 - 49,Kvinne,Helseregion Nord-Norge,1289
R01,2007,45 - 49,Kvinne,Helseregion Sør-Øst,9812
R01,2007,45 - 49,Kvinne,Helseregion Vest,3464
R01,2007,45 - 49,Kvinne,Akershus,2434
R01,2007,45 - 49,Kvinne,Aust-Agder,356
R01,2007,45 - 49,Kvinne,Buskerud,856
R01,2007,45 - 49,Kvinne,Finnmark,234
R01,2007,45 - 49,Kvinne,Hedmark,708
R01,2007,45 - 49,Kvinne,Hordaland,1785
R01,2007,45 - 49,Kvinne,Møre og Romsdal,724
R01,2007,45 - 49,Kvinne,Nordland,672
R01,2007,45 - 49,Kvinne,Oppland,587
R01,2007,45 - 49,Kvinne,Oslo,2048
R01,2007,45 - 49,Kvinne,Rogaland,1312
R01,2007,45 - 49,Kvinne,Sogn og Fjordane,367
R01,2007,45 - 49,Kvinne,Telemark,476
R01,2007,45 - 49,Kvinne,Troms,383
R01,2007,45 - 49,Kvinne,Trøndelag,1108
R01,2007,45 - 49,Kvinne,Vest-Agder,515
R01,2007,45 - 49,Kvinne,Vestfold,881
R01,2007,45 - 49,Kvinne,Østfold,951
R01,2007,45 - 49,Mann,Hele landet,10677
R01,2007,45 - 49,Mann,Helseregion Midt-Norge,1149
R01,2007,45 - 49,Mann,Helseregion Nord-Norge,758
R01,2007,45 - 49,Mann,Helseregion Sør-Øst,6518
R01,2007,45 - 49,Mann,Helseregion Vest,2252
R01,2007,45 - 49,Mann,Akershus,1713
R01,2007,45 - 49,Mann,Aust-Agder,212
R01,2007,45 - 49,Mann,Buskerud,564
R01,2007,45 - 49,Mann,Finnmark,117
R01,2007,45 - 49,Mann,Hedmark,427
R01,2007,45 - 49,Mann,Hordaland,1177
R01,2007,45 - 49,Mann,Møre og Romsdal,419
R01,2007,45 - 49,Mann,Nordland,409
R01,2007,45 - 49,Mann,Oppland,387
R01,2007,45 - 49,Mann,Oslo,1469
R01,2007,45 - 49,Mann,Rogaland,885
R01,2007,45 - 49,Mann,Sogn og Fjordane,190
R01,2007,45 - 49,Mann,Telemark,313
R01,2007,45 - 49,Mann,Troms,232
R01,2007,45 - 49,Mann,Trøndelag,730
R01,2007,45 - 49,Mann,Vest-Agder,317
R01,2007,45 - 49,Mann,Vestfold,506
R01,2007,45 - 49,Mann,Østfold,610
R01,2007,50 - 54,Kvinne,Hele landet,15879
R01,2007,50 - 54,Kvinne,Helseregion Midt-Norge,1881
R01,2007,50 - 54,Kvinne,Helseregion Nord-Norge,1296
R01,2007,50 - 54,Kvinne,Helseregion Sør-Øst,9372
R01,2007,50 - 54,Kvinne,Helseregion Vest,3330
R01,2007,50 - 54,Kvinne,Akershus,2078
R01,2007,50 - 54,Kvinne,Aust-Agder,369
R01,2007,50 - 54,Kvinne,Buskerud,857
R01,2007,50 - 54,Kvinne,Finnmark,200
R01,2007,50 - 54,Kvinne,Hedmark,728
R01,2007,50 - 54,Kvinne,Hordaland,1760
R01,2007,50 - 54,Kvinne,Møre og Romsdal,770
R01,2007,50 - 54,Kvinne,Nordland,705
R01,2007,50 - 54,Kvinne,Oppland,609
R01,2007,50 - 54,Kvinne,Oslo,1898
R01,2007,50 - 54,Kvinne,Rogaland,1230
R01,2007,50 - 54,Kvinne,Sogn og Fjordane,340
R01,2007,50 - 54,Kvinne,Telemark,547
R01,2007,50 - 54,Kvinne,Troms,391
R01,2007,50 - 54,Kvinne,Trøndelag,1111
R01,2007,50 - 54,Kvinne,Vest-Agder,488
R01,2007,50 - 54,Kvinne,Vestfold,843
R01,2007,50 - 54,Kvinne,Østfold,955
R01,2007,50 - 54,Mann,Hele landet,10041
R01,2007,50 - 54,Mann,Helseregion Midt-Norge,1248
R01,2007,50 - 54,Mann,Helseregion Nord-Norge,747
R01,2007,50 - 54,Mann,Helseregion Sør-Øst,6058
R01,2007,50 - 54,Mann,Helseregion Vest,1988
R01,2007,50 - 54,Mann,Akershus,1423
R01,2007,50 - 54,Mann,Aust-Agder,245
R01,2007,50 - 54,Mann,Buskerud,531
R01,2007,50 - 54,Mann,Finnmark,113
R01,2007,50 - 54,Mann,Hedmark,466
R01,2007,50 - 54,Mann,Hordaland,1013
R01,2007,50 - 54,Mann,Møre og Romsdal,460
R01,2007,50 - 54,Mann,Nordland,410
R01,2007,50 - 54,Mann,Oppland,381
R01,2007,50 - 54,Mann,Oslo,1244
R01,2007,50 - 54,Mann,Rogaland,773
R01,2007,50 - 54,Mann,Sogn og Fjordane,202
R01,2007,50 - 54,Mann,Telemark,310
R01,2007,50 - 54,Mann,Troms,224
R01,2007,50 - 54,Mann,Trøndelag,788
R01,2007,50 - 54,Mann,Vest-Agder,327
R01,2007,50 - 54,Mann,Vestfold,503
R01,2007,50 - 54,Mann,Østfold,628
R01,2007,55 - 59,Kvinne,Hele landet,14540
R01,2007,55 - 59,Kvinne,Helseregion Midt-Norge,1699
R01,2007,55 - 59,Kvinne,Helseregion Nord-Norge,1151
R01,2007,55 - 59,Kvinne,Helseregion Sør-Øst,8672
R01,2007,55 - 59,Kvinne,Helseregion Vest,3018
R01,2007,55 - 59,Kvinne,Akershus,1902
R01,2007,55 - 59,Kvinne,Aust-Agder,362
R01,2007,55 - 59,Kvinne,Buskerud,790
R01,2007,55 - 59,Kvinne,Finnmark,223
R01,2007,55 - 59,Kvinne,Hedmark,795
R01,2007,55 - 59,Kvinne,Hordaland,1615
R01,2007,55 - 59,Kvinne,Møre og Romsdal,667
R01,2007,55 - 59,Kvinne,Nordland,594
R01,2007,55 - 59,Kvinne,Oppland,537
R01,2007,55 - 59,Kvinne,Oslo,1728
R01,2007,55 - 59,Kvinne,Rogaland,1093
R01,2007,55 - 59,Kvinne,Sogn og Fjordane,310
R01,2007,55 - 59,Kvinne,Telemark,487
R01,2007,55 - 59,Kvinne,Troms,334
R01,2007,55 - 59,Kvinne,Trøndelag,1032
R01,2007,55 - 59,Kvinne,Vest-Agder,419
R01,2007,55 - 59,Kvinne,Vestfold,766
R01,2007,55 - 59,Kvinne,Østfold,886
R01,2007,55 - 59,Mann,Hele landet,9438
R01,2007,55 - 59,Mann,Helseregion Midt-Norge,1120
R01,2007,55 - 59,Mann,Helseregion Nord-Norge,736
R01,2007,55 - 59,Mann,Helseregion Sør-Øst,5710
R01,2007,55 - 59,Mann,Helseregion Vest,1872
R01,2007,55 - 59,Mann,Akershus,1256
R01,2007,55 - 59,Mann,Aust-Agder,260
R01,2007,55 - 59,Mann,Buskerud,500
R01,2007,55 - 59,Mann,Finnmark,149
R01,2007,55 - 59,Mann,Hedmark,467
R01,2007,55 - 59,Mann,Hordaland,954
R01,2007,55 - 59,Mann,Møre og Romsdal,432
R01,2007,55 - 59,Mann,Nordland,371
R01,2007,55 - 59,Mann,Oppland,373
R01,2007,55 - 59,Mann,Oslo,1164
R01,2007,55 - 59,Mann,Rogaland,703
R01,2007,55 - 59,Mann,Sogn og Fjordane,215
R01,2007,55 - 59,Mann,Telemark,308
R01,2007,55 - 59,Mann,Troms,216
R01,2007,55 - 59,Mann,Trøndelag,688
R01,2007,55 - 59,Mann,Vest-Agder,291
R01,2007,55 - 59,Mann,Vestfold,457
R01,2007,55 - 59,Mann,Østfold,634
R01,2007,60 - 64,Kvinne,Hele landet,12884
R01,2007,60 - 64,Kvinne,Helseregion Midt-Norge,1555
R01,2007,60 - 64,Kvinne,Helseregion Nord-Norge,941
R01,2007,60 - 64,Kvinne,Helseregion Sør-Øst,7987
R01,2007,60 - 64,Kvinne,Helseregion Vest,2401
R01,2007,60 - 64,Kvinne,Akershus,1857
R01,2007,60 - 64,Kvinne,Aust-Agder,311
R01,2007,60 - 64,Kvinne,Buskerud,729
R01,2007,60 - 64,Kvinne,Finnmark,153
R01,2007,60 - 64,Kvinne,Hedmark,642
R01,2007,60 - 64,Kvinne,Hordaland,1355
R01,2007,60 - 64,Kvinne,Møre og Romsdal,603
R01,2007,60 - 64,Kvinne,Nordland,503
R01,2007,60 - 64,Kvinne,Oppland,520
R01,2007,60 - 64,Kvinne,Oslo,1559
R01,2007,60 - 64,Kvinne,Rogaland,825
R01,2007,60 - 64,Kvinne,Sogn og Fjordane,221
R01,2007,60 - 64,Kvinne,Telemark,447
R01,2007,60 - 64,Kvinne,Troms,285
R01,2007,60 - 64,Kvinne,Trøndelag,952
R01,2007,60 - 64,Kvinne,Vest-Agder,368
R01,2007,60 - 64,Kvinne,Vestfold,660
R01,2007,60 - 64,Kvinne,Østfold,894
R01,2007,60 - 64,Mann,Hele landet,8737
R01,2007,60 - 64,Mann,Helseregion Midt-Norge,1047
R01,2007,60 - 64,Mann,Helseregion Nord-Norge,714
R01,2007,60 - 64,Mann,Helseregion Sør-Øst,5300
R01,2007,60 - 64,Mann,Helseregion Vest,1676
R01,2007,60 - 64,Mann,Akershus,1195
R01,2007,60 - 64,Mann,Aust-Agder,185
R01,2007,60 - 64,Mann,Buskerud,462
R01,2007,60 - 64,Mann,Finnmark,103
R01,2007,60 - 64,Mann,Hedmark,414
R01,2007,60 - 64,Mann,Hordaland,879
R01,2007,60 - 64,Mann,Møre og Romsdal,415
R01,2007,60 - 64,Mann,Nordland,399
R01,2007,60 - 64,Mann,Oppland,368
R01,2007,60 - 64,Mann,Oslo,1114
R01,2007,60 - 64,Mann,Rogaland,609
R01,2007,60 - 64,Mann,Sogn og Fjordane,188
R01,2007,60 - 64,Mann,Telemark,287
R01,2007,60 - 64,Mann,Troms,212
R01,2007,60 - 64,Mann,Trøndelag,632
R01,2007,60 - 64,Mann,Vest-Agder,246
R01,2007,60 - 64,Mann,Vestfold,437
R01,2007,60 - 64,Mann,Østfold,592
R01,2007,65 - 69,Kvinne,Hele landet,7540
R01,2007,65 - 69,Kvinne,Helseregion Midt-Norge,896
R01,2007,65 - 69,Kvinne,Helseregion Nord-Norge,583
R01,2007,65 - 69,Kvinne,Helseregion Sør-Øst,4489
R01,2007,65 - 69,Kvinne,Helseregion Vest,1572
R01,2007,65 - 69,Kvinne,Akershus,1027
R01,2007,65 - 69,Kvinne,Aust-Agder,177
R01,2007,65 - 69,Kvinne,Buskerud,394
R01,2007,65 - 69,Kvinne,Finnmark,93
R01,2007,65 - 69,Kvinne,Hedmark,364
R01,2007,65 - 69,Kvinne,Hordaland,868
R01,2007,65 - 69,Kvinne,Møre og Romsdal,381
R01,2007,65 - 69,Kvinne,Nordland,334
R01,2007,65 - 69,Kvinne,Oppland,321
R01,2007,65 - 69,Kvinne,Oslo,847
R01,2007,65 - 69,Kvinne,Rogaland,548
R01,2007,65 - 69,Kvinne,Sogn og Fjordane,156
R01,2007,65 - 69,Kvinne,Telemark,249
R01,2007,65 - 69,Kvinne,Troms,156
R01,2007,65 - 69,Kvinne,Trøndelag,515
R01,2007,65 - 69,Kvinne,Vest-Agder,229
R01,2007,65 - 69,Kvinne,Vestfold,385
R01,2007,65 - 69,Kvinne,Østfold,496
R01,2007,65 - 69,Mann,Hele landet,5418
R01,2007,65 - 69,Mann,Helseregion Midt-Norge,696
R01,2007,65 - 69,Mann,Helseregion Nord-Norge,540
R01,2007,65 - 69,Mann,Helseregion Sør-Øst,3108
R01,2007,65 - 69,Mann,Helseregion Vest,1074
R01,2007,65 - 69,Mann,Akershus,683
R01,2007,65 - 69,Mann,Aust-Agder,138
R01,2007,65 - 69,Mann,Buskerud,306
R01,2007,65 - 69,Mann,Finnmark,80
R01,2007,65 - 69,Mann,Hedmark,257
R01,2007,65 - 69,Mann,Hordaland,579
R01,2007,65 - 69,Mann,Møre og Romsdal,263
R01,2007,65 - 69,Mann,Nordland,290
R01,2007,65 - 69,Mann,Oppland,245
R01,2007,65 - 69,Mann,Oslo,563
R01,2007,65 - 69,Mann,Rogaland,378
R01,2007,65 - 69,Mann,Sogn og Fjordane,117
R01,2007,65 - 69,Mann,Telemark,177
R01,2007,65 - 69,Mann,Troms,170
R01,2007,65 - 69,Mann,Trøndelag,433
R01,2007,65 - 69,Mann,Vest-Agder,146
R01,2007,65 - 69,Mann,Vestfold,272
R01,2007,65 - 69,Mann,Østfold,321
R01,2007,70 - 74,Kvinne,Hele landet,5295
R01,2007,70 - 74,Kvinne,Helseregion Midt-Norge,628
R01,2007,70 - 74,Kvinne,Helseregion Nord-Norge,408
R01,2007,70 - 74,Kvinne,Helseregion Sør-Øst,3193
R01,2007,70 - 74,Kvinne,Helseregion Vest,1066
R01,2007,70 - 74,Kvinne,Akershus,686
R01,2007,70 - 74,Kvinne,Aust-Agder,137
R01,2007,70 - 74,Kvinne,Buskerud,275
R01,2007,70 - 74,Kvinne,Finnmark,74
R01,2007,70 - 74,Kvinne,Hedmark,227
R01,2007,70 - 74,Kvinne,Hordaland,614
R01,2007,70 - 74,Kvinne,Møre og Romsdal,260
R01,2007,70 - 74,Kvinne,Nordland,221
R01,2007,70 - 74,Kvinne,Oppland,250
R01,2007,70 - 74,Kvinne,Oslo,601
R01,2007,70 - 74,Kvinne,Rogaland,342
R01,2007,70 - 74,Kvinne,Sogn og Fjordane,110
R01,2007,70 - 74,Kvinne,Telemark,190
R01,2007,70 - 74,Kvinne,Troms,113
R01,2007,70 - 74,Kvinne,Trøndelag,368
R01,2007,70 - 74,Kvinne,Vest-Agder,156
R01,2007,70 - 74,Kvinne,Vestfold,331
R01,2007,70 - 74,Kvinne,Østfold,340
R01,2007,70 - 74,Mann,Hele landet,4045
R01,2007,70 - 74,Mann,Helseregion Midt-Norge,487
R01,2007,70 - 74,Mann,Helseregion Nord-Norge,346
R01,2007,70 - 74,Mann,Helseregion Sør-Øst,2390
R01,2007,70 - 74,Mann,Helseregion Vest,822
R01,2007,70 - 74,Mann,Akershus,501
R01,2007,70 - 74,Mann,Aust-Agder,99
R01,2007,70 - 74,Mann,Buskerud,198
R01,2007,70 - 74,Mann,Finnmark,40
R01,2007,70 - 74,Mann,Hedmark,216
R01,2007,70 - 74,Mann,Hordaland,428
R01,2007,70 - 74,Mann,Møre og Romsdal,219
R01,2007,70 - 74,Mann,Nordland,196
R01,2007,70 - 74,Mann,Oppland,200
R01,2007,70 - 74,Mann,Oslo,399
R01,2007,70 - 74,Mann,Rogaland,280
R01,2007,70 - 74,Mann,Sogn og Fjordane,114
R01,2007,70 - 74,Mann,Telemark,162
R01,2007,70 - 74,Mann,Troms,110
R01,2007,70 - 74,Mann,Trøndelag,268
R01,2007,70 - 74,Mann,Vest-Agder,130
R01,2007,70 - 74,Mann,Vestfold,219
R01,2007,70 - 74,Mann,Østfold,266
R01,2007,75 - 79,Kvinne,Hele landet,4254
R01,2007,75 - 79,Kvinne,Helseregion Midt-Norge,502
R01,2007,75 - 79,Kvinne,Helseregion Nord-Norge,341
R01,2007,75 - 79,Kvinne,Helseregion Sør-Øst,2599
R01,2007,75 - 79,Kvinne,Helseregion Vest,812
R01,2007,75 - 79,Kvinne,Akershus,565
R01,2007,75 - 79,Kvinne,Aust-Agder,92
R01,2007,75 - 79,Kvinne,Buskerud,201
R01,2007,75 - 79,Kvinne,Finnmark,57
R01,2007,75 - 79,Kvinne,Hedmark,193
R01,2007,75 - 79,Kvinne,Hordaland,475
R01,2007,75 - 79,Kvinne,Møre og Romsdal,221
R01,2007,75 - 79,Kvinne,Nordland,172
R01,2007,75 - 79,Kvinne,Oppland,167
R01,2007,75 - 79,Kvinne,Oslo,545
R01,2007,75 - 79,Kvinne,Rogaland,253
R01,2007,75 - 79,Kvinne,Sogn og Fjordane,84
R01,2007,75 - 79,Kvinne,Telemark,176
R01,2007,75 - 79,Kvinne,Troms,112
R01,2007,75 - 79,Kvinne,Trøndelag,281
R01,2007,75 - 79,Kvinne,Vest-Agder,140
R01,2007,75 - 79,Kvinne,Vestfold,225
R01,2007,75 - 79,Kvinne,Østfold,295
R01,2007,75 - 79,Mann,Hele landet,3263
R01,2007,75 - 79,Mann,Helseregion Midt-Norge,402
R01,2007,75 - 79,Mann,Helseregion Nord-Norge,287
R01,2007,75 - 79,Mann,Helseregion Sør-Øst,1937
R01,2007,75 - 79,Mann,Helseregion Vest,637
R01,2007,75 - 79,Mann,Akershus,426
R01,2007,75 - 79,Mann,Aust-Agder,77
R01,2007,75 - 79,Mann,Buskerud,173
R01,2007,75 - 79,Mann,Finnmark,35
R01,2007,75 - 79,Mann,Hedmark,193
R01,2007,75 - 79,Mann,Hordaland,331
R01,2007,75 - 79,Mann,Møre og Romsdal,190
R01,2007,75 - 79,Mann,Nordland,165
R01,2007,75 - 79,Mann,Oppland,149
R01,2007,75 - 79,Mann,Oslo,323
R01,2007,75 - 79,Mann,Rogaland,227
R01,2007,75 - 79,Mann,Sogn og Fjordane,79
R01,2007,75 - 79,Mann,Telemark,106
R01,2007,75 - 79,Mann,Troms,87
R01,2007,75 - 79,Mann,Trøndelag,212
R01,2007,75 - 79,Mann,Vest-Agder,93
R01,2007,75 - 79,Mann,Vestfold,182
R01,2007,75 - 79,Mann,Østfold,215
R01,2007,80 - 84,Kvinne,Hele landet,2855
R01,2007,80 - 84,Kvinne,Helseregion Midt-Norge,358
R01,2007,80 - 84,Kvinne,Helseregion Nord-Norge,260
R01,2007,80 - 84,Kvinne,Helseregion Sør-Øst,1683
R01,2007,80 - 84,Kvinne,Helseregion Vest,554
R01,2007,80 - 84,Kvinne,Akershus,358
R01,2007,80 - 84,Kvinne,Aust-Agder,74
R01,2007,80 - 84,Kvinne,Buskerud,140
R01,2007,80 - 84,Kvinne,Finnmark,36
R01,2007,80 - 84,Kvinne,Hedmark,132
R01,2007,80 - 84,Kvinne,Hordaland,334
R01,2007,80 - 84,Kvinne,Møre og Romsdal,164
R01,2007,80 - 84,Kvinne,Nordland,163
R01,2007,80 - 84,Kvinne,Oppland,114
R01,2007,80 - 84,Kvinne,Oslo,391
R01,2007,80 - 84,Kvinne,Rogaland,154
R01,2007,80 - 84,Kvinne,Sogn og Fjordane,66
R01,2007,80 - 84,Kvinne,Telemark,106
R01,2007,80 - 84,Kvinne,Troms,61
R01,2007,80 - 84,Kvinne,Trøndelag,194
R01,2007,80 - 84,Kvinne,Vest-Agder,81
R01,2007,80 - 84,Kvinne,Vestfold,124
R01,2007,80 - 84,Kvinne,Østfold,163
R01,2007,80 - 84,Mann,Hele landet,2181
R01,2007,80 - 84,Mann,Helseregion Midt-Norge,266
R01,2007,80 - 84,Mann,Helseregion Nord-Norge,189
R01,2007,80 - 84,Mann,Helseregion Sør-Øst,1326
R01,2007,80 - 84,Mann,Helseregion Vest,400
R01,2007,80 - 84,Mann,Akershus,282
R01,2007,80 - 84,Mann,Aust-Agder,58
R01,2007,80 - 84,Mann,Buskerud,98
R01,2007,80 - 84,Mann,Finnmark,29
R01,2007,80 - 84,Mann,Hedmark,111
R01,2007,80 - 84,Mann,Hordaland,210
R01,2007,80 - 84,Mann,Møre og Romsdal,136
R01,2007,80 - 84,Mann,Nordland,99
R01,2007,80 - 84,Mann,Oppland,98
R01,2007,80 - 84,Mann,Oslo,260
R01,2007,80 - 84,Mann,Rogaland,143
R01,2007,80 - 84,Mann,Sogn og Fjordane,47
R01,2007,80 - 84,Mann,Telemark,72
R01,2007,80 - 84,Mann,Troms,61
R01,2007,80 - 84,Mann,Trøndelag,130
R01,2007,80 - 84,Mann,Vest-Agder,59
R01,2007,80 - 84,Mann,Vestfold,125
R01,2007,80 - 84,Mann,Østfold,163
R01,2007,85 - 89,Kvinne,Hele landet,1552
R01,2007,85 - 89,Kvinne,Helseregion Midt-Norge,189
R01,2007,85 - 89,Kvinne,Helseregion Nord-Norge,118
R01,2007,85 - 89,Kvinne,Helseregion Sør-Øst,920
R01,2007,85 - 89,Kvinne,Helseregion Vest,325
R01,2007,85 - 89,Kvinne,Akershus,170
R01,2007,85 - 89,Kvinne,Aust-Agder,27
R01,2007,85 - 89,Kvinne,Buskerud,85
R01,2007,85 - 89,Kvinne,Finnmark,10
R01,2007,85 - 89,Kvinne,Hedmark,73
R01,2007,85 - 89,Kvinne,Hordaland,191
R01,2007,85 - 89,Kvinne,Møre og Romsdal,78
R01,2007,85 - 89,Kvinne,Nordland,76
R01,2007,85 - 89,Kvinne,Oppland,49
R01,2007,85 - 89,Kvinne,Oslo,227
R01,2007,85 - 89,Kvinne,Rogaland,92
R01,2007,85 - 89,Kvinne,Sogn og Fjordane,42
R01,2007,85 - 89,Kvinne,Telemark,61
R01,2007,85 - 89,Kvinne,Troms,32
R01,2007,85 - 89,Kvinne,Trøndelag,111
R01,2007,85 - 89,Kvinne,Vest-Agder,56
R01,2007,85 - 89,Kvinne,Vestfold,80
R01,2007,85 - 89,Kvinne,Østfold,92
R01,2007,85 - 89,Mann,Hele landet,978
R01,2007,85 - 89,Mann,Helseregion Midt-Norge,131
