Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R06,2007,80 - 84,Mann,Buskerud,157
R06,2007,80 - 84,Mann,Finnmark,40
R06,2007,80 - 84,Mann,Hedmark,199
R06,2007,80 - 84,Mann,Hordaland,233
R06,2007,80 - 84,Mann,Møre og Romsdal,178
R06,2007,80 - 84,Mann,Nordland,153
R06,2007,80 - 84,Mann,Oppland,176
R06,2007,80 - 84,Mann,Oslo,334
R06,2007,80 - 84,Mann,Rogaland,184
R06,2007,80 - 84,Mann,Sogn og Fjordane,75
R06,2007,80 - 84,Mann,Telemark,144
R06,2007,80 - 84,Mann,Troms,71
R06,2007,80 - 84,Mann,Trøndelag,216
R06,2007,80 - 84,Mann,Vest-Agder,135
R06,2007,80 - 84,Mann,Vestfold,182
R06,2007,80 - 84,Mann,Østfold,235
R06,2007,85 - 89,Kvinne,Hele landet,4282
R06,2007,85 - 89,Kvinne,Helseregion Midt-Norge,554
R06,2007,85 - 89,Kvinne,Helseregion Nord-Norge,337
R06,2007,85 - 89,Kvinne,Helseregion Sør-Øst,2664
R06,2007,85 - 89,Kvinne,Helseregion Vest,727
R06,2007,85 - 89,Kvinne,Akershus,403
R06,2007,85 - 89,Kvinne,Aust-Agder,95
R06,2007,85 - 89,Kvinne,Buskerud,269
R06,2007,85 - 89,Kvinne,Finnmark,34
R06,2007,85 - 89,Kvinne,Hedmark,226
R06,2007,85 - 89,Kvinne,Hordaland,347
R06,2007,85 - 89,Kvinne,Møre og Romsdal,254
R06,2007,85 - 89,Kvinne,Nordland,212
R06,2007,85 - 89,Kvinne,Oppland,206
R06,2007,85 - 89,Kvinne,Oslo,537
R06,2007,85 - 89,Kvinne,Rogaland,273
R06,2007,85 - 89,Kvinne,Sogn og Fjordane,107
R06,2007,85 - 89,Kvinne,Telemark,210
R06,2007,85 - 89,Kvinne,Troms,91
R06,2007,85 - 89,Kvinne,Trøndelag,300
R06,2007,85 - 89,Kvinne,Vest-Agder,184
R06,2007,85 - 89,Kvinne,Vestfold,230
R06,2007,85 - 89,Kvinne,Østfold,304
R06,2007,85 - 89,Mann,Hele landet,1639
R06,2007,85 - 89,Mann,Helseregion Midt-Norge,233
R06,2007,85 - 89,Mann,Helseregion Nord-Norge,124
R06,2007,85 - 89,Mann,Helseregion Sør-Øst,970
R06,2007,85 - 89,Mann,Helseregion Vest,312
R06,2007,85 - 89,Mann,Akershus,170
R06,2007,85 - 89,Mann,Aust-Agder,29
R06,2007,85 - 89,Mann,Buskerud,88
R06,2007,85 - 89,Mann,Finnmark,10
R06,2007,85 - 89,Mann,Hedmark,95
R06,2007,85 - 89,Mann,Hordaland,146
R06,2007,85 - 89,Mann,Møre og Romsdal,113
R06,2007,85 - 89,Mann,Nordland,80
R06,2007,85 - 89,Mann,Oppland,81
R06,2007,85 - 89,Mann,Oslo,165
R06,2007,85 - 89,Mann,Rogaland,117
R06,2007,85 - 89,Mann,Sogn og Fjordane,49
R06,2007,85 - 89,Mann,Telemark,71
R06,2007,85 - 89,Mann,Troms,34
R06,2007,85 - 89,Mann,Trøndelag,120
R06,2007,85 - 89,Mann,Vest-Agder,78
R06,2007,85 - 89,Mann,Vestfold,79
R06,2007,85 - 89,Mann,Østfold,114
R06,2007,90+,Kvinne,Hele landet,1650
R06,2007,90+,Kvinne,Helseregion Midt-Norge,211
R06,2007,90+,Kvinne,Helseregion Nord-Norge,147
R06,2007,90+,Kvinne,Helseregion Sør-Øst,990
R06,2007,90+,Kvinne,Helseregion Vest,302
R06,2007,90+,Kvinne,Akershus,116
R06,2007,90+,Kvinne,Aust-Agder,36
R06,2007,90+,Kvinne,Buskerud,92
R06,2007,90+,Kvinne,Finnmark,14
R06,2007,90+,Kvinne,Hedmark,102
R06,2007,90+,Kvinne,Hordaland,167
R06,2007,90+,Kvinne,Møre og Romsdal,100
R06,2007,90+,Kvinne,Nordland,91
R06,2007,90+,Kvinne,Oppland,81
R06,2007,90+,Kvinne,Oslo,209
R06,2007,90+,Kvinne,Rogaland,91
R06,2007,90+,Kvinne,Sogn og Fjordane,44
R06,2007,90+,Kvinne,Telemark,78
R06,2007,90+,Kvinne,Troms,42
R06,2007,90+,Kvinne,Trøndelag,111
R06,2007,90+,Kvinne,Vest-Agder,65
R06,2007,90+,Kvinne,Vestfold,92
R06,2007,90+,Kvinne,Østfold,119
R06,2007,90+,Mann,Hele landet,583
R06,2007,90+,Mann,Helseregion Midt-Norge,84
R06,2007,90+,Mann,Helseregion Nord-Norge,46
R06,2007,90+,Mann,Helseregion Sør-Øst,342
R06,2007,90+,Mann,Helseregion Vest,111
R06,2007,90+,Mann,Akershus,55
R06,2007,90+,Mann,Aust-Agder,12
R06,2007,90+,Mann,Buskerud,31
R06,2007,90+,Mann,Finnmark,7
R06,2007,90+,Mann,Hedmark,50
R06,2007,90+,Mann,Hordaland,40
R06,2007,90+,Mann,Møre og Romsdal,44
R06,2007,90+,Mann,Nordland,22
R06,2007,90+,Mann,Oppland,26
R06,2007,90+,Mann,Oslo,46
R06,2007,90+,Mann,Rogaland,51
R06,2007,90+,Mann,Sogn og Fjordane,20
R06,2007,90+,Mann,Telemark,27
R06,2007,90+,Mann,Troms,17
R06,2007,90+,Mann,Trøndelag,40
R06,2007,90+,Mann,Vest-Agder,21
R06,2007,90+,Mann,Vestfold,31
R06,2007,90+,Mann,Østfold,43
R06,2008,0 - 4,Kvinne,Hele landet,8542
R06,2008,0 - 4,Kvinne,Helseregion Midt-Norge,991
R06,2008,0 - 4,Kvinne,Helseregion Nord-Norge,641
R06,2008,0 - 4,Kvinne,Helseregion Sør-Øst,5239
R06,2008,0 - 4,Kvinne,Helseregion Vest,1671
R06,2008,0 - 4,Kvinne,Akershus,1237
R06,2008,0 - 4,Kvinne,Aust-Agder,172
R06,2008,0 - 4,Kvinne,Buskerud,514
R06,2008,0 - 4,Kvinne,Finnmark,146
R06,2008,0 - 4,Kvinne,Hedmark,299
R06,2008,0 - 4,Kvinne,Hordaland,783
R06,2008,0 - 4,Kvinne,Møre og Romsdal,350
R06,2008,0 - 4,Kvinne,Nordland,288
R06,2008,0 - 4,Kvinne,Oppland,237
R06,2008,0 - 4,Kvinne,Oslo,1370
R06,2008,0 - 4,Kvinne,Rogaland,712
R06,2008,0 - 4,Kvinne,Sogn og Fjordane,176
R06,2008,0 - 4,Kvinne,Telemark,308
R06,2008,0 - 4,Kvinne,Troms,207
R06,2008,0 - 4,Kvinne,Trøndelag,641
R06,2008,0 - 4,Kvinne,Vest-Agder,291
R06,2008,0 - 4,Kvinne,Vestfold,400
R06,2008,0 - 4,Kvinne,Østfold,411
R06,2008,0 - 4,Mann,Hele landet,11231
R06,2008,0 - 4,Mann,Helseregion Midt-Norge,1320
R06,2008,0 - 4,Mann,Helseregion Nord-Norge,885
R06,2008,0 - 4,Mann,Helseregion Sør-Øst,6923
R06,2008,0 - 4,Mann,Helseregion Vest,2103
R06,2008,0 - 4,Mann,Akershus,1701
R06,2008,0 - 4,Mann,Aust-Agder,212
R06,2008,0 - 4,Mann,Buskerud,689
R06,2008,0 - 4,Mann,Finnmark,143
R06,2008,0 - 4,Mann,Hedmark,366
R06,2008,0 - 4,Mann,Hordaland,984
R06,2008,0 - 4,Mann,Møre og Romsdal,420
R06,2008,0 - 4,Mann,Nordland,407
R06,2008,0 - 4,Mann,Oppland,356
R06,2008,0 - 4,Mann,Oslo,1693
R06,2008,0 - 4,Mann,Rogaland,899
R06,2008,0 - 4,Mann,Sogn og Fjordane,220
R06,2008,0 - 4,Mann,Telemark,423
R06,2008,0 - 4,Mann,Troms,335
R06,2008,0 - 4,Mann,Trøndelag,900
R06,2008,0 - 4,Mann,Vest-Agder,354
R06,2008,0 - 4,Mann,Vestfold,540
R06,2008,0 - 4,Mann,Østfold,589
R06,2008,5 - 9,Kvinne,Hele landet,10316
R06,2008,5 - 9,Kvinne,Helseregion Midt-Norge,1452
R06,2008,5 - 9,Kvinne,Helseregion Nord-Norge,919
R06,2008,5 - 9,Kvinne,Helseregion Sør-Øst,5819
R06,2008,5 - 9,Kvinne,Helseregion Vest,2126
R06,2008,5 - 9,Kvinne,Akershus,1463
R06,2008,5 - 9,Kvinne,Aust-Agder,180
R06,2008,5 - 9,Kvinne,Buskerud,564
R06,2008,5 - 9,Kvinne,Finnmark,173
R06,2008,5 - 9,Kvinne,Hedmark,439
R06,2008,5 - 9,Kvinne,Hordaland,1043
R06,2008,5 - 9,Kvinne,Møre og Romsdal,499
R06,2008,5 - 9,Kvinne,Nordland,483
R06,2008,5 - 9,Kvinne,Oppland,379
R06,2008,5 - 9,Kvinne,Oslo,1183
R06,2008,5 - 9,Kvinne,Rogaland,855
R06,2008,5 - 9,Kvinne,Sogn og Fjordane,228
R06,2008,5 - 9,Kvinne,Telemark,307
R06,2008,5 - 9,Kvinne,Troms,263
R06,2008,5 - 9,Kvinne,Trøndelag,953
R06,2008,5 - 9,Kvinne,Vest-Agder,301
R06,2008,5 - 9,Kvinne,Vestfold,468
R06,2008,5 - 9,Kvinne,Østfold,535
R06,2008,5 - 9,Mann,Hele landet,15290
R06,2008,5 - 9,Mann,Helseregion Midt-Norge,2274
R06,2008,5 - 9,Mann,Helseregion Nord-Norge,1396
R06,2008,5 - 9,Mann,Helseregion Sør-Øst,8495
R06,2008,5 - 9,Mann,Helseregion Vest,3125
R06,2008,5 - 9,Mann,Akershus,2060
R06,2008,5 - 9,Mann,Aust-Agder,309
R06,2008,5 - 9,Mann,Buskerud,818
R06,2008,5 - 9,Mann,Finnmark,233
R06,2008,5 - 9,Mann,Hedmark,635
R06,2008,5 - 9,Mann,Hordaland,1477
R06,2008,5 - 9,Mann,Møre og Romsdal,842
R06,2008,5 - 9,Mann,Nordland,736
R06,2008,5 - 9,Mann,Oppland,564
R06,2008,5 - 9,Mann,Oslo,1691
R06,2008,5 - 9,Mann,Rogaland,1286
R06,2008,5 - 9,Mann,Sogn og Fjordane,362
R06,2008,5 - 9,Mann,Telemark,441
R06,2008,5 - 9,Mann,Troms,427
R06,2008,5 - 9,Mann,Trøndelag,1432
R06,2008,5 - 9,Mann,Vest-Agder,468
R06,2008,5 - 9,Mann,Vestfold,713
R06,2008,5 - 9,Mann,Østfold,796
R06,2008,10 - 14,Kvinne,Hele landet,12846
R06,2008,10 - 14,Kvinne,Helseregion Midt-Norge,1997
R06,2008,10 - 14,Kvinne,Helseregion Nord-Norge,1217
R06,2008,10 - 14,Kvinne,Helseregion Sør-Øst,6776
R06,2008,10 - 14,Kvinne,Helseregion Vest,2856
R06,2008,10 - 14,Kvinne,Akershus,1599
R06,2008,10 - 14,Kvinne,Aust-Agder,277
R06,2008,10 - 14,Kvinne,Buskerud,647
R06,2008,10 - 14,Kvinne,Finnmark,205
R06,2008,10 - 14,Kvinne,Hedmark,491
R06,2008,10 - 14,Kvinne,Hordaland,1359
R06,2008,10 - 14,Kvinne,Møre og Romsdal,732
R06,2008,10 - 14,Kvinne,Nordland,635
R06,2008,10 - 14,Kvinne,Oppland,507
R06,2008,10 - 14,Kvinne,Oslo,1068
R06,2008,10 - 14,Kvinne,Rogaland,1159
R06,2008,10 - 14,Kvinne,Sogn og Fjordane,338
R06,2008,10 - 14,Kvinne,Telemark,409
R06,2008,10 - 14,Kvinne,Troms,377
R06,2008,10 - 14,Kvinne,Trøndelag,1265
R06,2008,10 - 14,Kvinne,Vest-Agder,470
R06,2008,10 - 14,Kvinne,Vestfold,622
R06,2008,10 - 14,Kvinne,Østfold,686
R06,2008,10 - 14,Mann,Hele landet,18932
R06,2008,10 - 14,Mann,Helseregion Midt-Norge,3004
R06,2008,10 - 14,Mann,Helseregion Nord-Norge,1824
R06,2008,10 - 14,Mann,Helseregion Sør-Øst,9798
R06,2008,10 - 14,Mann,Helseregion Vest,4306
R06,2008,10 - 14,Mann,Akershus,2248
R06,2008,10 - 14,Mann,Aust-Agder,435
R06,2008,10 - 14,Mann,Buskerud,938
R06,2008,10 - 14,Mann,Finnmark,281
R06,2008,10 - 14,Mann,Hedmark,749
R06,2008,10 - 14,Mann,Hordaland,2044
R06,2008,10 - 14,Mann,Møre og Romsdal,1075
R06,2008,10 - 14,Mann,Nordland,984
R06,2008,10 - 14,Mann,Oppland,711
R06,2008,10 - 14,Mann,Oslo,1520
R06,2008,10 - 14,Mann,Rogaland,1805
R06,2008,10 - 14,Mann,Sogn og Fjordane,457
R06,2008,10 - 14,Mann,Telemark,603
R06,2008,10 - 14,Mann,Troms,559
R06,2008,10 - 14,Mann,Trøndelag,1929
R06,2008,10 - 14,Mann,Vest-Agder,643
R06,2008,10 - 14,Mann,Vestfold,943
R06,2008,10 - 14,Mann,Østfold,1008
R06,2008,15 - 19,Kvinne,Hele landet,17577
R06,2008,15 - 19,Kvinne,Helseregion Midt-Norge,2722
R06,2008,15 - 19,Kvinne,Helseregion Nord-Norge,1718
R06,2008,15 - 19,Kvinne,Helseregion Sør-Øst,9233
R06,2008,15 - 19,Kvinne,Helseregion Vest,3904
R06,2008,15 - 19,Kvinne,Akershus,2115
R06,2008,15 - 19,Kvinne,Aust-Agder,388
R06,2008,15 - 19,Kvinne,Buskerud,849
R06,2008,15 - 19,Kvinne,Finnmark,276
R06,2008,15 - 19,Kvinne,Hedmark,794
R06,2008,15 - 19,Kvinne,Hordaland,1806
R06,2008,15 - 19,Kvinne,Møre og Romsdal,1036
R06,2008,15 - 19,Kvinne,Nordland,933
R06,2008,15 - 19,Kvinne,Oppland,656
R06,2008,15 - 19,Kvinne,Oslo,1356
R06,2008,15 - 19,Kvinne,Rogaland,1657
R06,2008,15 - 19,Kvinne,Sogn og Fjordane,441
R06,2008,15 - 19,Kvinne,Telemark,589
R06,2008,15 - 19,Kvinne,Troms,509
R06,2008,15 - 19,Kvinne,Trøndelag,1686
R06,2008,15 - 19,Kvinne,Vest-Agder,644
R06,2008,15 - 19,Kvinne,Vestfold,887
R06,2008,15 - 19,Kvinne,Østfold,955
R06,2008,15 - 19,Mann,Hele landet,18156
R06,2008,15 - 19,Mann,Helseregion Midt-Norge,2883
R06,2008,15 - 19,Mann,Helseregion Nord-Norge,1668
R06,2008,15 - 19,Mann,Helseregion Sør-Øst,9458
R06,2008,15 - 19,Mann,Helseregion Vest,4147
R06,2008,15 - 19,Mann,Akershus,2215
R06,2008,15 - 19,Mann,Aust-Agder,400
R06,2008,15 - 19,Mann,Buskerud,835
R06,2008,15 - 19,Mann,Finnmark,221
R06,2008,15 - 19,Mann,Hedmark,778
R06,2008,15 - 19,Mann,Hordaland,1891
R06,2008,15 - 19,Mann,Møre og Romsdal,1058
R06,2008,15 - 19,Mann,Nordland,946
R06,2008,15 - 19,Mann,Oppland,700
R06,2008,15 - 19,Mann,Oslo,1427
R06,2008,15 - 19,Mann,Rogaland,1798
R06,2008,15 - 19,Mann,Sogn og Fjordane,458
R06,2008,15 - 19,Mann,Telemark,605
R06,2008,15 - 19,Mann,Troms,501
R06,2008,15 - 19,Mann,Trøndelag,1825
R06,2008,15 - 19,Mann,Vest-Agder,644
R06,2008,15 - 19,Mann,Vestfold,875
R06,2008,15 - 19,Mann,Østfold,979
R06,2008,20 - 24,Kvinne,Hele landet,17992
R06,2008,20 - 24,Kvinne,Helseregion Midt-Norge,2712
R06,2008,20 - 24,Kvinne,Helseregion Nord-Norge,1718
R06,2008,20 - 24,Kvinne,Helseregion Sør-Øst,9572
R06,2008,20 - 24,Kvinne,Helseregion Vest,3990
R06,2008,20 - 24,Kvinne,Akershus,1851
R06,2008,20 - 24,Kvinne,Aust-Agder,389
R06,2008,20 - 24,Kvinne,Buskerud,911
R06,2008,20 - 24,Kvinne,Finnmark,287
R06,2008,20 - 24,Kvinne,Hedmark,694
R06,2008,20 - 24,Kvinne,Hordaland,1957
R06,2008,20 - 24,Kvinne,Møre og Romsdal,1032
R06,2008,20 - 24,Kvinne,Nordland,926
R06,2008,20 - 24,Kvinne,Oppland,633
R06,2008,20 - 24,Kvinne,Oslo,1954
R06,2008,20 - 24,Kvinne,Rogaland,1653
R06,2008,20 - 24,Kvinne,Sogn og Fjordane,380
R06,2008,20 - 24,Kvinne,Telemark,605
R06,2008,20 - 24,Kvinne,Troms,505
R06,2008,20 - 24,Kvinne,Trøndelag,1680
R06,2008,20 - 24,Kvinne,Vest-Agder,685
R06,2008,20 - 24,Kvinne,Vestfold,862
R06,2008,20 - 24,Kvinne,Østfold,988
R06,2008,20 - 24,Mann,Hele landet,14135
R06,2008,20 - 24,Mann,Helseregion Midt-Norge,2113
R06,2008,20 - 24,Mann,Helseregion Nord-Norge,1350
R06,2008,20 - 24,Mann,Helseregion Sør-Øst,7566
R06,2008,20 - 24,Mann,Helseregion Vest,3106
R06,2008,20 - 24,Mann,Akershus,1594
R06,2008,20 - 24,Mann,Aust-Agder,333
R06,2008,20 - 24,Mann,Buskerud,702
R06,2008,20 - 24,Mann,Finnmark,210
R06,2008,20 - 24,Mann,Hedmark,528
R06,2008,20 - 24,Mann,Hordaland,1413
R06,2008,20 - 24,Mann,Møre og Romsdal,826
R06,2008,20 - 24,Mann,Nordland,735
R06,2008,20 - 24,Mann,Oppland,568
R06,2008,20 - 24,Mann,Oslo,1368
R06,2008,20 - 24,Mann,Rogaland,1352
R06,2008,20 - 24,Mann,Sogn og Fjordane,341
R06,2008,20 - 24,Mann,Telemark,488
R06,2008,20 - 24,Mann,Troms,405
R06,2008,20 - 24,Mann,Trøndelag,1287
R06,2008,20 - 24,Mann,Vest-Agder,584
R06,2008,20 - 24,Mann,Vestfold,662
R06,2008,20 - 24,Mann,Østfold,739
R06,2008,25 - 29,Kvinne,Hele landet,18742
R06,2008,25 - 29,Kvinne,Helseregion Midt-Norge,2574
R06,2008,25 - 29,Kvinne,Helseregion Nord-Norge,1528
R06,2008,25 - 29,Kvinne,Helseregion Sør-Øst,10655
R06,2008,25 - 29,Kvinne,Helseregion Vest,3985
R06,2008,25 - 29,Kvinne,Akershus,1704
R06,2008,25 - 29,Kvinne,Aust-Agder,363
R06,2008,25 - 29,Kvinne,Buskerud,948
R06,2008,25 - 29,Kvinne,Finnmark,233
R06,2008,25 - 29,Kvinne,Hedmark,618
R06,2008,25 - 29,Kvinne,Hordaland,1965
R06,2008,25 - 29,Kvinne,Møre og Romsdal,892
R06,2008,25 - 29,Kvinne,Nordland,796
R06,2008,25 - 29,Kvinne,Oppland,565
R06,2008,25 - 29,Kvinne,Oslo,3534
R06,2008,25 - 29,Kvinne,Rogaland,1669
R06,2008,25 - 29,Kvinne,Sogn og Fjordane,351
R06,2008,25 - 29,Kvinne,Telemark,492
R06,2008,25 - 29,Kvinne,Troms,499
R06,2008,25 - 29,Kvinne,Trøndelag,1682
R06,2008,25 - 29,Kvinne,Vest-Agder,612
R06,2008,25 - 29,Kvinne,Vestfold,818
R06,2008,25 - 29,Kvinne,Østfold,1001
R06,2008,25 - 29,Mann,Hele landet,14004
R06,2008,25 - 29,Mann,Helseregion Midt-Norge,1914
R06,2008,25 - 29,Mann,Helseregion Nord-Norge,1233
R06,2008,25 - 29,Mann,Helseregion Sør-Øst,7773
R06,2008,25 - 29,Mann,Helseregion Vest,3084
R06,2008,25 - 29,Mann,Akershus,1265
R06,2008,25 - 29,Mann,Aust-Agder,299
R06,2008,25 - 29,Mann,Buskerud,682
R06,2008,25 - 29,Mann,Finnmark,173
R06,2008,25 - 29,Mann,Hedmark,478
R06,2008,25 - 29,Mann,Hordaland,1545
R06,2008,25 - 29,Mann,Møre og Romsdal,648
R06,2008,25 - 29,Mann,Nordland,649
R06,2008,25 - 29,Mann,Oppland,479
R06,2008,25 - 29,Mann,Oslo,2308
R06,2008,25 - 29,Mann,Rogaland,1292
R06,2008,25 - 29,Mann,Sogn og Fjordane,247
R06,2008,25 - 29,Mann,Telemark,404
R06,2008,25 - 29,Mann,Troms,411
R06,2008,25 - 29,Mann,Trøndelag,1266
R06,2008,25 - 29,Mann,Vest-Agder,510
R06,2008,25 - 29,Mann,Vestfold,645
R06,2008,25 - 29,Mann,Østfold,703
R06,2008,30 - 34,Kvinne,Hele landet,20543
R06,2008,30 - 34,Kvinne,Helseregion Midt-Norge,2527
R06,2008,30 - 34,Kvinne,Helseregion Nord-Norge,1581
R06,2008,30 - 34,Kvinne,Helseregion Sør-Øst,12444
R06,2008,30 - 34,Kvinne,Helseregion Vest,3991
R06,2008,30 - 34,Kvinne,Akershus,2104
R06,2008,30 - 34,Kvinne,Aust-Agder,430
R06,2008,30 - 34,Kvinne,Buskerud,1118
R06,2008,30 - 34,Kvinne,Finnmark,260
R06,2008,30 - 34,Kvinne,Hedmark,672
R06,2008,30 - 34,Kvinne,Hordaland,1964
R06,2008,30 - 34,Kvinne,Møre og Romsdal,935
R06,2008,30 - 34,Kvinne,Nordland,811
R06,2008,30 - 34,Kvinne,Oppland,611
R06,2008,30 - 34,Kvinne,Oslo,4071
R06,2008,30 - 34,Kvinne,Rogaland,1682
R06,2008,30 - 34,Kvinne,Sogn og Fjordane,345
R06,2008,30 - 34,Kvinne,Telemark,590
R06,2008,30 - 34,Kvinne,Troms,510
R06,2008,30 - 34,Kvinne,Trøndelag,1592
R06,2008,30 - 34,Kvinne,Vest-Agder,726
R06,2008,30 - 34,Kvinne,Vestfold,965
R06,2008,30 - 34,Kvinne,Østfold,1157
R06,2008,30 - 34,Mann,Hele landet,15588
R06,2008,30 - 34,Mann,Helseregion Midt-Norge,1913
R06,2008,30 - 34,Mann,Helseregion Nord-Norge,1096
R06,2008,30 - 34,Mann,Helseregion Sør-Øst,9516
R06,2008,30 - 34,Mann,Helseregion Vest,3063
R06,2008,30 - 34,Mann,Akershus,1617
R06,2008,30 - 34,Mann,Aust-Agder,327
R06,2008,30 - 34,Mann,Buskerud,822
R06,2008,30 - 34,Mann,Finnmark,175
R06,2008,30 - 34,Mann,Hedmark,537
R06,2008,30 - 34,Mann,Hordaland,1470
R06,2008,30 - 34,Mann,Møre og Romsdal,626
R06,2008,30 - 34,Mann,Nordland,563
R06,2008,30 - 34,Mann,Oppland,481
R06,2008,30 - 34,Mann,Oslo,3254
R06,2008,30 - 34,Mann,Rogaland,1338
R06,2008,30 - 34,Mann,Sogn og Fjordane,255
R06,2008,30 - 34,Mann,Telemark,423
R06,2008,30 - 34,Mann,Troms,358
R06,2008,30 - 34,Mann,Trøndelag,1287
R06,2008,30 - 34,Mann,Vest-Agder,511
R06,2008,30 - 34,Mann,Vestfold,697
R06,2008,30 - 34,Mann,Østfold,847
R06,2008,35 - 39,Kvinne,Hele landet,24231
R06,2008,35 - 39,Kvinne,Helseregion Midt-Norge,3103
R06,2008,35 - 39,Kvinne,Helseregion Nord-Norge,2073
R06,2008,35 - 39,Kvinne,Helseregion Sør-Øst,14408
R06,2008,35 - 39,Kvinne,Helseregion Vest,4647
R06,2008,35 - 39,Kvinne,Akershus,2963
R06,2008,35 - 39,Kvinne,Aust-Agder,546
R06,2008,35 - 39,Kvinne,Buskerud,1327
R06,2008,35 - 39,Kvinne,Finnmark,360
R06,2008,35 - 39,Kvinne,Hedmark,925
R06,2008,35 - 39,Kvinne,Hordaland,2312
R06,2008,35 - 39,Kvinne,Møre og Romsdal,1139
R06,2008,35 - 39,Kvinne,Nordland,1087
R06,2008,35 - 39,Kvinne,Oppland,848
R06,2008,35 - 39,Kvinne,Oslo,3386
R06,2008,35 - 39,Kvinne,Rogaland,1925
R06,2008,35 - 39,Kvinne,Sogn og Fjordane,410
R06,2008,35 - 39,Kvinne,Telemark,807
R06,2008,35 - 39,Kvinne,Troms,626
R06,2008,35 - 39,Kvinne,Trøndelag,1964
R06,2008,35 - 39,Kvinne,Vest-Agder,899
R06,2008,35 - 39,Kvinne,Vestfold,1208
R06,2008,35 - 39,Kvinne,Østfold,1499
R06,2008,35 - 39,Mann,Hele landet,16918
R06,2008,35 - 39,Mann,Helseregion Midt-Norge,2016
R06,2008,35 - 39,Mann,Helseregion Nord-Norge,1299
R06,2008,35 - 39,Mann,Helseregion Sør-Øst,10457
R06,2008,35 - 39,Mann,Helseregion Vest,3146
R06,2008,35 - 39,Mann,Akershus,2150
R06,2008,35 - 39,Mann,Aust-Agder,342
R06,2008,35 - 39,Mann,Buskerud,979
R06,2008,35 - 39,Mann,Finnmark,207
R06,2008,35 - 39,Mann,Hedmark,584
R06,2008,35 - 39,Mann,Hordaland,1553
R06,2008,35 - 39,Mann,Møre og Romsdal,725
R06,2008,35 - 39,Mann,Nordland,666
R06,2008,35 - 39,Mann,Oppland,526
R06,2008,35 - 39,Mann,Oslo,2856
R06,2008,35 - 39,Mann,Rogaland,1326
R06,2008,35 - 39,Mann,Sogn og Fjordane,267
R06,2008,35 - 39,Mann,Telemark,561
R06,2008,35 - 39,Mann,Troms,426
R06,2008,35 - 39,Mann,Trøndelag,1291
R06,2008,35 - 39,Mann,Vest-Agder,568
R06,2008,35 - 39,Mann,Vestfold,893
R06,2008,35 - 39,Mann,Østfold,998
R06,2008,40 - 44,Kvinne,Hele landet,25113
R06,2008,40 - 44,Kvinne,Helseregion Midt-Norge,3162
R06,2008,40 - 44,Kvinne,Helseregion Nord-Norge,2179
R06,2008,40 - 44,Kvinne,Helseregion Sør-Øst,15165
R06,2008,40 - 44,Kvinne,Helseregion Vest,4607
R06,2008,40 - 44,Kvinne,Akershus,3219
R06,2008,40 - 44,Kvinne,Aust-Agder,567
R06,2008,40 - 44,Kvinne,Buskerud,1481
R06,2008,40 - 44,Kvinne,Finnmark,387
R06,2008,40 - 44,Kvinne,Hedmark,1087
R06,2008,40 - 44,Kvinne,Hordaland,2230
R06,2008,40 - 44,Kvinne,Møre og Romsdal,1161
R06,2008,40 - 44,Kvinne,Nordland,1167
R06,2008,40 - 44,Kvinne,Oppland,906
R06,2008,40 - 44,Kvinne,Oslo,2980
R06,2008,40 - 44,Kvinne,Rogaland,1906
R06,2008,40 - 44,Kvinne,Sogn og Fjordane,471
R06,2008,40 - 44,Kvinne,Telemark,903
R06,2008,40 - 44,Kvinne,Troms,625
R06,2008,40 - 44,Kvinne,Trøndelag,2001
R06,2008,40 - 44,Kvinne,Vest-Agder,977
R06,2008,40 - 44,Kvinne,Vestfold,1369
R06,2008,40 - 44,Kvinne,Østfold,1676
R06,2008,40 - 44,Mann,Hele landet,15848
R06,2008,40 - 44,Mann,Helseregion Midt-Norge,1861
R06,2008,40 - 44,Mann,Helseregion Nord-Norge,1314
R06,2008,40 - 44,Mann,Helseregion Sør-Øst,9962
R06,2008,40 - 44,Mann,Helseregion Vest,2711
R06,2008,40 - 44,Mann,Akershus,2204
R06,2008,40 - 44,Mann,Aust-Agder,345
R06,2008,40 - 44,Mann,Buskerud,958
R06,2008,40 - 44,Mann,Finnmark,207
R06,2008,40 - 44,Mann,Hedmark,673
R06,2008,40 - 44,Mann,Hordaland,1309
R06,2008,40 - 44,Mann,Møre og Romsdal,643
R06,2008,40 - 44,Mann,Nordland,690
R06,2008,40 - 44,Mann,Oppland,545
R06,2008,40 - 44,Mann,Oslo,2244
R06,2008,40 - 44,Mann,Rogaland,1115
R06,2008,40 - 44,Mann,Sogn og Fjordane,287
R06,2008,40 - 44,Mann,Telemark,550
R06,2008,40 - 44,Mann,Troms,417
R06,2008,40 - 44,Mann,Trøndelag,1218
R06,2008,40 - 44,Mann,Vest-Agder,521
R06,2008,40 - 44,Mann,Vestfold,824
R06,2008,40 - 44,Mann,Østfold,1098
R06,2008,45 - 49,Kvinne,Hele landet,24787
R06,2008,45 - 49,Kvinne,Helseregion Midt-Norge,3156
R06,2008,45 - 49,Kvinne,Helseregion Nord-Norge,2152
R06,2008,45 - 49,Kvinne,Helseregion Sør-Øst,14996
R06,2008,45 - 49,Kvinne,Helseregion Vest,4483
R06,2008,45 - 49,Kvinne,Akershus,3221
