Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R,2007,0 - 4,Kvinne,Østfold,1529
R,2007,0 - 4,Mann,Hele landet,39217
R,2007,0 - 4,Mann,Helseregion Midt-Norge,4735
R,2007,0 - 4,Mann,Helseregion Nord-Norge,2975
R,2007,0 - 4,Mann,Helseregion Sør-Øst,22701
R,2007,0 - 4,Mann,Helseregion Vest,8806
R,2007,0 - 4,Mann,Akershus,5019
R,2007,0 - 4,Mann,Aust-Agder,839
R,2007,0 - 4,Mann,Buskerud,2062
R,2007,0 - 4,Mann,Finnmark,489
R,2007,0 - 4,Mann,Hedmark,1268
R,2007,0 - 4,Mann,Hordaland,4673
R,2007,0 - 4,Mann,Møre og Romsdal,1847
R,2007,0 - 4,Mann,Nordland,1438
R,2007,0 - 4,Mann,Oppland,1107
R,2007,0 - 4,Mann,Oslo,5856
R,2007,0 - 4,Mann,Rogaland,3208
R,2007,0 - 4,Mann,Sogn og Fjordane,925
R,2007,0 - 4,Mann,Telemark,1325
R,2007,0 - 4,Mann,Troms,1048
R,2007,0 - 4,Mann,Trøndelag,2888
R,2007,0 - 4,Mann,Vest-Agder,1370
R,2007,0 - 4,Mann,Vestfold,1933
R,2007,0 - 4,Mann,Østfold,1922
R,2007,5 - 9,Kvinne,Hele landet,25100
R,2007,5 - 9,Kvinne,Helseregion Midt-Norge,3362
R,2007,5 - 9,Kvinne,Helseregion Nord-Norge,2058
R,2007,5 - 9,Kvinne,Helseregion Sør-Øst,14410
R,2007,5 - 9,Kvinne,Helseregion Vest,5270
R,2007,5 - 9,Kvinne,Akershus,3417
R,2007,5 - 9,Kvinne,Aust-Agder,608
R,2007,5 - 9,Kvinne,Buskerud,1259
R,2007,5 - 9,Kvinne,Finnmark,370
R,2007,5 - 9,Kvinne,Hedmark,973
R,2007,5 - 9,Kvinne,Hordaland,2746
R,2007,5 - 9,Kvinne,Møre og Romsdal,1352
R,2007,5 - 9,Kvinne,Nordland,1026
R,2007,5 - 9,Kvinne,Oppland,859
R,2007,5 - 9,Kvinne,Oslo,2823
R,2007,5 - 9,Kvinne,Rogaland,1947
R,2007,5 - 9,Kvinne,Sogn og Fjordane,577
R,2007,5 - 9,Kvinne,Telemark,795
R,2007,5 - 9,Kvinne,Troms,662
R,2007,5 - 9,Kvinne,Trøndelag,2010
R,2007,5 - 9,Kvinne,Vest-Agder,948
R,2007,5 - 9,Kvinne,Vestfold,1316
R,2007,5 - 9,Kvinne,Østfold,1412
R,2007,5 - 9,Mann,Hele landet,32983
R,2007,5 - 9,Mann,Helseregion Midt-Norge,4508
R,2007,5 - 9,Mann,Helseregion Nord-Norge,2895
R,2007,5 - 9,Mann,Helseregion Sør-Øst,18563
R,2007,5 - 9,Mann,Helseregion Vest,7017
R,2007,5 - 9,Mann,Akershus,4291
R,2007,5 - 9,Mann,Aust-Agder,820
R,2007,5 - 9,Mann,Buskerud,1712
R,2007,5 - 9,Mann,Finnmark,505
R,2007,5 - 9,Mann,Hedmark,1289
R,2007,5 - 9,Mann,Hordaland,3508
R,2007,5 - 9,Mann,Møre og Romsdal,1806
R,2007,5 - 9,Mann,Nordland,1447
R,2007,5 - 9,Mann,Oppland,1141
R,2007,5 - 9,Mann,Oslo,3632
R,2007,5 - 9,Mann,Rogaland,2683
R,2007,5 - 9,Mann,Sogn og Fjordane,826
R,2007,5 - 9,Mann,Telemark,1020
R,2007,5 - 9,Mann,Troms,943
R,2007,5 - 9,Mann,Trøndelag,2702
R,2007,5 - 9,Mann,Vest-Agder,1272
R,2007,5 - 9,Mann,Vestfold,1551
R,2007,5 - 9,Mann,Østfold,1835
R,2007,10 - 14,Kvinne,Hele landet,23872
R,2007,10 - 14,Kvinne,Helseregion Midt-Norge,3436
R,2007,10 - 14,Kvinne,Helseregion Nord-Norge,2299
R,2007,10 - 14,Kvinne,Helseregion Sør-Øst,13025
R,2007,10 - 14,Kvinne,Helseregion Vest,5112
R,2007,10 - 14,Kvinne,Akershus,2959
R,2007,10 - 14,Kvinne,Aust-Agder,629
R,2007,10 - 14,Kvinne,Buskerud,1283
R,2007,10 - 14,Kvinne,Finnmark,396
R,2007,10 - 14,Kvinne,Hedmark,1021
R,2007,10 - 14,Kvinne,Hordaland,2523
R,2007,10 - 14,Kvinne,Møre og Romsdal,1294
R,2007,10 - 14,Kvinne,Nordland,1195
R,2007,10 - 14,Kvinne,Oppland,900
R,2007,10 - 14,Kvinne,Oslo,2118
R,2007,10 - 14,Kvinne,Rogaland,2032
R,2007,10 - 14,Kvinne,Sogn og Fjordane,557
R,2007,10 - 14,Kvinne,Telemark,742
R,2007,10 - 14,Kvinne,Troms,708
R,2007,10 - 14,Kvinne,Trøndelag,2142
R,2007,10 - 14,Kvinne,Vest-Agder,930
R,2007,10 - 14,Kvinne,Vestfold,1175
R,2007,10 - 14,Kvinne,Østfold,1268
R,2007,10 - 14,Mann,Hele landet,31798
R,2007,10 - 14,Mann,Helseregion Midt-Norge,4626
R,2007,10 - 14,Mann,Helseregion Nord-Norge,3060
R,2007,10 - 14,Mann,Helseregion Sør-Øst,17257
R,2007,10 - 14,Mann,Helseregion Vest,6855
R,2007,10 - 14,Mann,Akershus,3982
R,2007,10 - 14,Mann,Aust-Agder,801
R,2007,10 - 14,Mann,Buskerud,1618
R,2007,10 - 14,Mann,Finnmark,529
R,2007,10 - 14,Mann,Hedmark,1348
R,2007,10 - 14,Mann,Hordaland,3395
R,2007,10 - 14,Mann,Møre og Romsdal,1762
R,2007,10 - 14,Mann,Nordland,1613
R,2007,10 - 14,Mann,Oppland,1135
R,2007,10 - 14,Mann,Oslo,2801
R,2007,10 - 14,Mann,Rogaland,2728
R,2007,10 - 14,Mann,Sogn og Fjordane,732
R,2007,10 - 14,Mann,Telemark,991
R,2007,10 - 14,Mann,Troms,918
R,2007,10 - 14,Mann,Trøndelag,2864
R,2007,10 - 14,Mann,Vest-Agder,1206
R,2007,10 - 14,Mann,Vestfold,1599
R,2007,10 - 14,Mann,Østfold,1776
R,2007,15 - 19,Kvinne,Hele landet,32697
R,2007,15 - 19,Kvinne,Helseregion Midt-Norge,4698
R,2007,15 - 19,Kvinne,Helseregion Nord-Norge,3121
R,2007,15 - 19,Kvinne,Helseregion Sør-Øst,17769
R,2007,15 - 19,Kvinne,Helseregion Vest,7109
R,2007,15 - 19,Kvinne,Akershus,4240
R,2007,15 - 19,Kvinne,Aust-Agder,748
R,2007,15 - 19,Kvinne,Buskerud,1671
R,2007,15 - 19,Kvinne,Finnmark,530
R,2007,15 - 19,Kvinne,Hedmark,1500
R,2007,15 - 19,Kvinne,Hordaland,3449
R,2007,15 - 19,Kvinne,Møre og Romsdal,1792
R,2007,15 - 19,Kvinne,Nordland,1630
R,2007,15 - 19,Kvinne,Oppland,1187
R,2007,15 - 19,Kvinne,Oslo,2814
R,2007,15 - 19,Kvinne,Rogaland,2887
R,2007,15 - 19,Kvinne,Sogn og Fjordane,773
R,2007,15 - 19,Kvinne,Telemark,1085
R,2007,15 - 19,Kvinne,Troms,961
R,2007,15 - 19,Kvinne,Trøndelag,2906
R,2007,15 - 19,Kvinne,Vest-Agder,1176
R,2007,15 - 19,Kvinne,Vestfold,1620
R,2007,15 - 19,Kvinne,Østfold,1728
R,2007,15 - 19,Mann,Hele landet,29686
R,2007,15 - 19,Mann,Helseregion Midt-Norge,4263
R,2007,15 - 19,Mann,Helseregion Nord-Norge,2866
R,2007,15 - 19,Mann,Helseregion Sør-Øst,15938
R,2007,15 - 19,Mann,Helseregion Vest,6619
R,2007,15 - 19,Mann,Akershus,3772
R,2007,15 - 19,Mann,Aust-Agder,683
R,2007,15 - 19,Mann,Buskerud,1506
R,2007,15 - 19,Mann,Finnmark,417
R,2007,15 - 19,Mann,Hedmark,1217
R,2007,15 - 19,Mann,Hordaland,3144
R,2007,15 - 19,Mann,Møre og Romsdal,1617
R,2007,15 - 19,Mann,Nordland,1549
R,2007,15 - 19,Mann,Oppland,1112
R,2007,15 - 19,Mann,Oslo,2548
R,2007,15 - 19,Mann,Rogaland,2728
R,2007,15 - 19,Mann,Sogn og Fjordane,747
R,2007,15 - 19,Mann,Telemark,1003
R,2007,15 - 19,Mann,Troms,900
R,2007,15 - 19,Mann,Trøndelag,2646
R,2007,15 - 19,Mann,Vest-Agder,1085
R,2007,15 - 19,Mann,Vestfold,1456
R,2007,15 - 19,Mann,Østfold,1556
R,2007,20 - 24,Kvinne,Hele landet,32279
R,2007,20 - 24,Kvinne,Helseregion Midt-Norge,4466
R,2007,20 - 24,Kvinne,Helseregion Nord-Norge,3120
R,2007,20 - 24,Kvinne,Helseregion Sør-Øst,17374
R,2007,20 - 24,Kvinne,Helseregion Vest,7319
R,2007,20 - 24,Kvinne,Akershus,3455
R,2007,20 - 24,Kvinne,Aust-Agder,721
R,2007,20 - 24,Kvinne,Buskerud,1659
R,2007,20 - 24,Kvinne,Finnmark,523
R,2007,20 - 24,Kvinne,Hedmark,1304
R,2007,20 - 24,Kvinne,Hordaland,3551
R,2007,20 - 24,Kvinne,Møre og Romsdal,1698
R,2007,20 - 24,Kvinne,Nordland,1576
R,2007,20 - 24,Kvinne,Oppland,1111
R,2007,20 - 24,Kvinne,Oslo,3670
R,2007,20 - 24,Kvinne,Rogaland,3037
R,2007,20 - 24,Kvinne,Sogn og Fjordane,731
R,2007,20 - 24,Kvinne,Telemark,1064
R,2007,20 - 24,Kvinne,Troms,1021
R,2007,20 - 24,Kvinne,Trøndelag,2768
R,2007,20 - 24,Kvinne,Vest-Agder,1189
R,2007,20 - 24,Kvinne,Vestfold,1506
R,2007,20 - 24,Kvinne,Østfold,1695
R,2007,20 - 24,Mann,Hele landet,23951
R,2007,20 - 24,Mann,Helseregion Midt-Norge,3324
R,2007,20 - 24,Mann,Helseregion Nord-Norge,2222
R,2007,20 - 24,Mann,Helseregion Sør-Øst,12889
R,2007,20 - 24,Mann,Helseregion Vest,5516
R,2007,20 - 24,Mann,Akershus,2755
R,2007,20 - 24,Mann,Aust-Agder,572
R,2007,20 - 24,Mann,Buskerud,1237
R,2007,20 - 24,Mann,Finnmark,351
R,2007,20 - 24,Mann,Hedmark,935
R,2007,20 - 24,Mann,Hordaland,2624
R,2007,20 - 24,Mann,Møre og Romsdal,1377
R,2007,20 - 24,Mann,Nordland,1155
R,2007,20 - 24,Mann,Oppland,906
R,2007,20 - 24,Mann,Oslo,2402
R,2007,20 - 24,Mann,Rogaland,2290
R,2007,20 - 24,Mann,Sogn og Fjordane,602
R,2007,20 - 24,Mann,Telemark,780
R,2007,20 - 24,Mann,Troms,716
R,2007,20 - 24,Mann,Trøndelag,1947
R,2007,20 - 24,Mann,Vest-Agder,960
R,2007,20 - 24,Mann,Vestfold,1062
R,2007,20 - 24,Mann,Østfold,1280
R,2007,25 - 29,Kvinne,Hele landet,35910
R,2007,25 - 29,Kvinne,Helseregion Midt-Norge,4546
R,2007,25 - 29,Kvinne,Helseregion Nord-Norge,2896
R,2007,25 - 29,Kvinne,Helseregion Sør-Øst,20697
R,2007,25 - 29,Kvinne,Helseregion Vest,7771
R,2007,25 - 29,Kvinne,Akershus,3397
R,2007,25 - 29,Kvinne,Aust-Agder,706
R,2007,25 - 29,Kvinne,Buskerud,1742
R,2007,25 - 29,Kvinne,Finnmark,471
R,2007,25 - 29,Kvinne,Hedmark,1246
R,2007,25 - 29,Kvinne,Hordaland,3886
R,2007,25 - 29,Kvinne,Møre og Romsdal,1634
R,2007,25 - 29,Kvinne,Nordland,1404
R,2007,25 - 29,Kvinne,Oppland,1105
R,2007,25 - 29,Kvinne,Oslo,6777
R,2007,25 - 29,Kvinne,Rogaland,3253
R,2007,25 - 29,Kvinne,Sogn og Fjordane,632
R,2007,25 - 29,Kvinne,Telemark,1030
R,2007,25 - 29,Kvinne,Troms,1021
R,2007,25 - 29,Kvinne,Trøndelag,2912
R,2007,25 - 29,Kvinne,Vest-Agder,1269
R,2007,25 - 29,Kvinne,Vestfold,1516
R,2007,25 - 29,Kvinne,Østfold,1909
R,2007,25 - 29,Mann,Hele landet,25774
R,2007,25 - 29,Mann,Helseregion Midt-Norge,3431
R,2007,25 - 29,Mann,Helseregion Nord-Norge,2297
R,2007,25 - 29,Mann,Helseregion Sør-Øst,14333
R,2007,25 - 29,Mann,Helseregion Vest,5713
R,2007,25 - 29,Mann,Akershus,2454
R,2007,25 - 29,Mann,Aust-Agder,561
R,2007,25 - 29,Mann,Buskerud,1287
R,2007,25 - 29,Mann,Finnmark,369
R,2007,25 - 29,Mann,Hedmark,875
R,2007,25 - 29,Mann,Hordaland,2825
R,2007,25 - 29,Mann,Møre og Romsdal,1325
R,2007,25 - 29,Mann,Nordland,1128
R,2007,25 - 29,Mann,Oppland,835
R,2007,25 - 29,Mann,Oslo,4176
R,2007,25 - 29,Mann,Rogaland,2397
R,2007,25 - 29,Mann,Sogn og Fjordane,491
R,2007,25 - 29,Mann,Telemark,730
R,2007,25 - 29,Mann,Troms,800
R,2007,25 - 29,Mann,Trøndelag,2106
R,2007,25 - 29,Mann,Vest-Agder,948
R,2007,25 - 29,Mann,Vestfold,1117
R,2007,25 - 29,Mann,Østfold,1350
R,2007,30 - 34,Kvinne,Hele landet,43581
R,2007,30 - 34,Kvinne,Helseregion Midt-Norge,5029
R,2007,30 - 34,Kvinne,Helseregion Nord-Norge,3414
R,2007,30 - 34,Kvinne,Helseregion Sør-Øst,26336
R,2007,30 - 34,Kvinne,Helseregion Vest,8802
R,2007,30 - 34,Kvinne,Akershus,4908
R,2007,30 - 34,Kvinne,Aust-Agder,920
R,2007,30 - 34,Kvinne,Buskerud,2306
R,2007,30 - 34,Kvinne,Finnmark,656
R,2007,30 - 34,Kvinne,Hedmark,1518
R,2007,30 - 34,Kvinne,Hordaland,4403
R,2007,30 - 34,Kvinne,Møre og Romsdal,1793
R,2007,30 - 34,Kvinne,Nordland,1603
R,2007,30 - 34,Kvinne,Oppland,1365
R,2007,30 - 34,Kvinne,Oslo,8207
R,2007,30 - 34,Kvinne,Rogaland,3690
R,2007,30 - 34,Kvinne,Sogn og Fjordane,709
R,2007,30 - 34,Kvinne,Telemark,1223
R,2007,30 - 34,Kvinne,Troms,1155
R,2007,30 - 34,Kvinne,Trøndelag,3236
R,2007,30 - 34,Kvinne,Vest-Agder,1470
R,2007,30 - 34,Kvinne,Vestfold,2034
R,2007,30 - 34,Kvinne,Østfold,2385
R,2007,30 - 34,Mann,Hele landet,32095
R,2007,30 - 34,Mann,Helseregion Midt-Norge,3754
R,2007,30 - 34,Mann,Helseregion Nord-Norge,2387
R,2007,30 - 34,Mann,Helseregion Sør-Øst,19432
R,2007,30 - 34,Mann,Helseregion Vest,6522
R,2007,30 - 34,Mann,Akershus,3471
R,2007,30 - 34,Mann,Aust-Agder,609
R,2007,30 - 34,Mann,Buskerud,1706
R,2007,30 - 34,Mann,Finnmark,417
R,2007,30 - 34,Mann,Hedmark,1079
R,2007,30 - 34,Mann,Hordaland,3258
R,2007,30 - 34,Mann,Møre og Romsdal,1314
R,2007,30 - 34,Mann,Nordland,1144
R,2007,30 - 34,Mann,Oppland,1001
R,2007,30 - 34,Mann,Oslo,6402
R,2007,30 - 34,Mann,Rogaland,2749
R,2007,30 - 34,Mann,Sogn og Fjordane,515
R,2007,30 - 34,Mann,Telemark,928
R,2007,30 - 34,Mann,Troms,826
R,2007,30 - 34,Mann,Trøndelag,2440
R,2007,30 - 34,Mann,Vest-Agder,1073
R,2007,30 - 34,Mann,Vestfold,1386
R,2007,30 - 34,Mann,Østfold,1777
R,2007,35 - 39,Kvinne,Hele landet,50891
R,2007,35 - 39,Kvinne,Helseregion Midt-Norge,6208
R,2007,35 - 39,Kvinne,Helseregion Nord-Norge,4224
R,2007,35 - 39,Kvinne,Helseregion Sør-Øst,30616
R,2007,35 - 39,Kvinne,Helseregion Vest,9843
R,2007,35 - 39,Kvinne,Akershus,6781
R,2007,35 - 39,Kvinne,Aust-Agder,1113
R,2007,35 - 39,Kvinne,Buskerud,2818
R,2007,35 - 39,Kvinne,Finnmark,749
R,2007,35 - 39,Kvinne,Hedmark,2032
R,2007,35 - 39,Kvinne,Hordaland,4904
R,2007,35 - 39,Kvinne,Møre og Romsdal,2327
R,2007,35 - 39,Kvinne,Nordland,2091
R,2007,35 - 39,Kvinne,Oppland,1827
R,2007,35 - 39,Kvinne,Oslo,7023
R,2007,35 - 39,Kvinne,Rogaland,4077
R,2007,35 - 39,Kvinne,Sogn og Fjordane,862
R,2007,35 - 39,Kvinne,Telemark,1649
R,2007,35 - 39,Kvinne,Troms,1384
R,2007,35 - 39,Kvinne,Trøndelag,3881
R,2007,35 - 39,Kvinne,Vest-Agder,1728
R,2007,35 - 39,Kvinne,Vestfold,2490
R,2007,35 - 39,Kvinne,Østfold,3155
R,2007,35 - 39,Mann,Hele landet,36280
R,2007,35 - 39,Mann,Helseregion Midt-Norge,4264
R,2007,35 - 39,Mann,Helseregion Nord-Norge,2943
R,2007,35 - 39,Mann,Helseregion Sør-Øst,22152
R,2007,35 - 39,Mann,Helseregion Vest,6921
R,2007,35 - 39,Mann,Akershus,4782
R,2007,35 - 39,Mann,Aust-Agder,710
R,2007,35 - 39,Mann,Buskerud,1971
R,2007,35 - 39,Mann,Finnmark,546
R,2007,35 - 39,Mann,Hedmark,1436
R,2007,35 - 39,Mann,Hordaland,3428
R,2007,35 - 39,Mann,Møre og Romsdal,1544
R,2007,35 - 39,Mann,Nordland,1424
R,2007,35 - 39,Mann,Oppland,1223
R,2007,35 - 39,Mann,Oslo,5890
R,2007,35 - 39,Mann,Rogaland,2844
R,2007,35 - 39,Mann,Sogn og Fjordane,649
R,2007,35 - 39,Mann,Telemark,1151
R,2007,35 - 39,Mann,Troms,973
R,2007,35 - 39,Mann,Trøndelag,2720
R,2007,35 - 39,Mann,Vest-Agder,1135
R,2007,35 - 39,Mann,Vestfold,1718
R,2007,35 - 39,Mann,Østfold,2136
R,2007,40 - 44,Kvinne,Hele landet,50233
R,2007,40 - 44,Kvinne,Helseregion Midt-Norge,5951
R,2007,40 - 44,Kvinne,Helseregion Nord-Norge,4358
R,2007,40 - 44,Kvinne,Helseregion Sør-Øst,30288
R,2007,40 - 44,Kvinne,Helseregion Vest,9636
R,2007,40 - 44,Kvinne,Akershus,7027
R,2007,40 - 44,Kvinne,Aust-Agder,1077
R,2007,40 - 44,Kvinne,Buskerud,2828
R,2007,40 - 44,Kvinne,Finnmark,736
R,2007,40 - 44,Kvinne,Hedmark,2059
R,2007,40 - 44,Kvinne,Hordaland,4753
R,2007,40 - 44,Kvinne,Møre og Romsdal,2208
R,2007,40 - 44,Kvinne,Nordland,2249
R,2007,40 - 44,Kvinne,Oppland,1848
R,2007,40 - 44,Kvinne,Oslo,6253
R,2007,40 - 44,Kvinne,Rogaland,3942
R,2007,40 - 44,Kvinne,Sogn og Fjordane,941
R,2007,40 - 44,Kvinne,Telemark,1758
R,2007,40 - 44,Kvinne,Troms,1373
R,2007,40 - 44,Kvinne,Trøndelag,3743
R,2007,40 - 44,Kvinne,Vest-Agder,1794
R,2007,40 - 44,Kvinne,Vestfold,2613
R,2007,40 - 44,Kvinne,Østfold,3031
R,2007,40 - 44,Mann,Hele landet,35095
R,2007,40 - 44,Mann,Helseregion Midt-Norge,4247
R,2007,40 - 44,Mann,Helseregion Nord-Norge,2917
R,2007,40 - 44,Mann,Helseregion Sør-Øst,21390
R,2007,40 - 44,Mann,Helseregion Vest,6541
R,2007,40 - 44,Mann,Akershus,4881
R,2007,40 - 44,Mann,Aust-Agder,747
R,2007,40 - 44,Mann,Buskerud,1982
R,2007,40 - 44,Mann,Finnmark,504
R,2007,40 - 44,Mann,Hedmark,1432
R,2007,40 - 44,Mann,Hordaland,3250
R,2007,40 - 44,Mann,Møre og Romsdal,1529
R,2007,40 - 44,Mann,Nordland,1452
R,2007,40 - 44,Mann,Oppland,1290
R,2007,40 - 44,Mann,Oslo,4916
R,2007,40 - 44,Mann,Rogaland,2657
R,2007,40 - 44,Mann,Sogn og Fjordane,634
R,2007,40 - 44,Mann,Telemark,1155
R,2007,40 - 44,Mann,Troms,961
R,2007,40 - 44,Mann,Trøndelag,2718
R,2007,40 - 44,Mann,Vest-Agder,1160
R,2007,40 - 44,Mann,Vestfold,1667
R,2007,40 - 44,Mann,Østfold,2160
R,2007,45 - 49,Kvinne,Hele landet,48012
R,2007,45 - 49,Kvinne,Helseregion Midt-Norge,5918
R,2007,45 - 49,Kvinne,Helseregion Nord-Norge,4276
R,2007,45 - 49,Kvinne,Helseregion Sør-Øst,28727
R,2007,45 - 49,Kvinne,Helseregion Vest,9091
R,2007,45 - 49,Kvinne,Akershus,6196
R,2007,45 - 49,Kvinne,Aust-Agder,1100
R,2007,45 - 49,Kvinne,Buskerud,2722
R,2007,45 - 49,Kvinne,Finnmark,705
R,2007,45 - 49,Kvinne,Hedmark,2076
R,2007,45 - 49,Kvinne,Hordaland,4534
R,2007,45 - 49,Kvinne,Møre og Romsdal,2341
R,2007,45 - 49,Kvinne,Nordland,2248
R,2007,45 - 49,Kvinne,Oppland,1845
R,2007,45 - 49,Kvinne,Oslo,5736
R,2007,45 - 49,Kvinne,Rogaland,3637
R,2007,45 - 49,Kvinne,Sogn og Fjordane,920
R,2007,45 - 49,Kvinne,Telemark,1739
R,2007,45 - 49,Kvinne,Troms,1323
R,2007,45 - 49,Kvinne,Trøndelag,3577
R,2007,45 - 49,Kvinne,Vest-Agder,1714
R,2007,45 - 49,Kvinne,Vestfold,2589
R,2007,45 - 49,Kvinne,Østfold,3010
R,2007,45 - 49,Mann,Hele landet,32094
R,2007,45 - 49,Mann,Helseregion Midt-Norge,3767
R,2007,45 - 49,Mann,Helseregion Nord-Norge,2665
R,2007,45 - 49,Mann,Helseregion Sør-Øst,19491
R,2007,45 - 49,Mann,Helseregion Vest,6171
R,2007,45 - 49,Mann,Akershus,4480
R,2007,45 - 49,Mann,Aust-Agder,638
R,2007,45 - 49,Mann,Buskerud,1763
R,2007,45 - 49,Mann,Finnmark,431
R,2007,45 - 49,Mann,Hedmark,1424
R,2007,45 - 49,Mann,Hordaland,3095
R,2007,45 - 49,Mann,Møre og Romsdal,1418
R,2007,45 - 49,Mann,Nordland,1416
R,2007,45 - 49,Mann,Oppland,1222
R,2007,45 - 49,Mann,Oslo,4318
R,2007,45 - 49,Mann,Rogaland,2490
R,2007,45 - 49,Mann,Sogn og Fjordane,586
R,2007,45 - 49,Mann,Telemark,1073
R,2007,45 - 49,Mann,Troms,818
R,2007,45 - 49,Mann,Trøndelag,2349
R,2007,45 - 49,Mann,Vest-Agder,1023
R,2007,45 - 49,Mann,Vestfold,1617
R,2007,45 - 49,Mann,Østfold,1933
R,2007,50 - 54,Kvinne,Hele landet,49901
R,2007,50 - 54,Kvinne,Helseregion Midt-Norge,6440
R,2007,50 - 54,Kvinne,Helseregion Nord-Norge,4429
R,2007,50 - 54,Kvinne,Helseregion Sør-Øst,29632
R,2007,50 - 54,Kvinne,Helseregion Vest,9400
R,2007,50 - 54,Kvinne,Akershus,5892
R,2007,50 - 54,Kvinne,Aust-Agder,1225
R,2007,50 - 54,Kvinne,Buskerud,2918
R,2007,50 - 54,Kvinne,Finnmark,720
R,2007,50 - 54,Kvinne,Hedmark,2337
R,2007,50 - 54,Kvinne,Hordaland,4693
R,2007,50 - 54,Kvinne,Møre og Romsdal,2576
R,2007,50 - 54,Kvinne,Nordland,2270
R,2007,50 - 54,Kvinne,Oppland,2012
R,2007,50 - 54,Kvinne,Oslo,5682
R,2007,50 - 54,Kvinne,Rogaland,3746
R,2007,50 - 54,Kvinne,Sogn og Fjordane,961
R,2007,50 - 54,Kvinne,Telemark,1904
R,2007,50 - 54,Kvinne,Troms,1439
R,2007,50 - 54,Kvinne,Trøndelag,3864
R,2007,50 - 54,Kvinne,Vest-Agder,1649
R,2007,50 - 54,Kvinne,Vestfold,2725
R,2007,50 - 54,Kvinne,Østfold,3288
R,2007,50 - 54,Mann,Hele landet,32277
R,2007,50 - 54,Mann,Helseregion Midt-Norge,4042
R,2007,50 - 54,Mann,Helseregion Nord-Norge,2869
R,2007,50 - 54,Mann,Helseregion Sør-Øst,19307
R,2007,50 - 54,Mann,Helseregion Vest,6059
R,2007,50 - 54,Mann,Akershus,3986
R,2007,50 - 54,Mann,Aust-Agder,765
R,2007,50 - 54,Mann,Buskerud,1787
R,2007,50 - 54,Mann,Finnmark,445
R,2007,50 - 54,Mann,Hedmark,1490
R,2007,50 - 54,Mann,Hordaland,2963
R,2007,50 - 54,Mann,Møre og Romsdal,1534
R,2007,50 - 54,Mann,Nordland,1552
R,2007,50 - 54,Mann,Oppland,1313
R,2007,50 - 54,Mann,Oslo,3825
R,2007,50 - 54,Mann,Rogaland,2499
R,2007,50 - 54,Mann,Sogn og Fjordane,597
R,2007,50 - 54,Mann,Telemark,1238
R,2007,50 - 54,Mann,Troms,872
R,2007,50 - 54,Mann,Trøndelag,2508
R,2007,50 - 54,Mann,Vest-Agder,1105
R,2007,50 - 54,Mann,Vestfold,1676
R,2007,50 - 54,Mann,Østfold,2122
R,2007,55 - 59,Kvinne,Hele landet,49844
R,2007,55 - 59,Kvinne,Helseregion Midt-Norge,6486
R,2007,55 - 59,Kvinne,Helseregion Nord-Norge,4501
R,2007,55 - 59,Kvinne,Helseregion Sør-Øst,29724
R,2007,55 - 59,Kvinne,Helseregion Vest,9133
R,2007,55 - 59,Kvinne,Akershus,5647
R,2007,55 - 59,Kvinne,Aust-Agder,1225
R,2007,55 - 59,Kvinne,Buskerud,2977
R,2007,55 - 59,Kvinne,Finnmark,760
R,2007,55 - 59,Kvinne,Hedmark,2520
R,2007,55 - 59,Kvinne,Hordaland,4584
R,2007,55 - 59,Kvinne,Møre og Romsdal,2598
R,2007,55 - 59,Kvinne,Nordland,2327
R,2007,55 - 59,Kvinne,Oppland,2084
R,2007,55 - 59,Kvinne,Oslo,5582
R,2007,55 - 59,Kvinne,Rogaland,3550
R,2007,55 - 59,Kvinne,Sogn og Fjordane,999
R,2007,55 - 59,Kvinne,Telemark,1954
R,2007,55 - 59,Kvinne,Troms,1414
R,2007,55 - 59,Kvinne,Trøndelag,3888
R,2007,55 - 59,Kvinne,Vest-Agder,1647
R,2007,55 - 59,Kvinne,Vestfold,2762
R,2007,55 - 59,Kvinne,Østfold,3326
R,2007,55 - 59,Mann,Hele landet,33207
R,2007,55 - 59,Mann,Helseregion Midt-Norge,4181
R,2007,55 - 59,Mann,Helseregion Nord-Norge,2994
R,2007,55 - 59,Mann,Helseregion Sør-Øst,19893
R,2007,55 - 59,Mann,Helseregion Vest,6139
R,2007,55 - 59,Mann,Akershus,3841
R,2007,55 - 59,Mann,Aust-Agder,852
R,2007,55 - 59,Mann,Buskerud,1894
R,2007,55 - 59,Mann,Finnmark,532
R,2007,55 - 59,Mann,Hedmark,1674
R,2007,55 - 59,Mann,Hordaland,3087
R,2007,55 - 59,Mann,Møre og Romsdal,1641
R,2007,55 - 59,Mann,Nordland,1538
R,2007,55 - 59,Mann,Oppland,1444
R,2007,55 - 59,Mann,Oslo,3808
R,2007,55 - 59,Mann,Rogaland,2383
R,2007,55 - 59,Mann,Sogn og Fjordane,669
R,2007,55 - 59,Mann,Telemark,1272
R,2007,55 - 59,Mann,Troms,924
R,2007,55 - 59,Mann,Trøndelag,2540
R,2007,55 - 59,Mann,Vest-Agder,1094
R,2007,55 - 59,Mann,Vestfold,1731
R,2007,55 - 59,Mann,Østfold,2283
R,2007,60 - 64,Kvinne,Hele landet,49080
R,2007,60 - 64,Kvinne,Helseregion Midt-Norge,6150
R,2007,60 - 64,Kvinne,Helseregion Nord-Norge,4326
R,2007,60 - 64,Kvinne,Helseregion Sør-Øst,30079
