Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R03,2005,50 - 54,Kvinne,Helseregion Nord-Norge,1294
R03,2005,50 - 54,Kvinne,Helseregion Sør-Øst,8240
R03,2005,50 - 54,Kvinne,Helseregion Vest,2428
R03,2005,50 - 54,Kvinne,Akershus,1514
R03,2005,50 - 54,Kvinne,Aust-Agder,372
R03,2005,50 - 54,Kvinne,Buskerud,839
R03,2005,50 - 54,Kvinne,Finnmark,208
R03,2005,50 - 54,Kvinne,Hedmark,644
R03,2005,50 - 54,Kvinne,Hordaland,1262
R03,2005,50 - 54,Kvinne,Møre og Romsdal,714
R03,2005,50 - 54,Kvinne,Nordland,623
R03,2005,50 - 54,Kvinne,Oppland,596
R03,2005,50 - 54,Kvinne,Oslo,1460
R03,2005,50 - 54,Kvinne,Rogaland,918
R03,2005,50 - 54,Kvinne,Sogn og Fjordane,248
R03,2005,50 - 54,Kvinne,Telemark,564
R03,2005,50 - 54,Kvinne,Troms,463
R03,2005,50 - 54,Kvinne,Trøndelag,1011
R03,2005,50 - 54,Kvinne,Vest-Agder,464
R03,2005,50 - 54,Kvinne,Vestfold,828
R03,2005,50 - 54,Kvinne,Østfold,959
R03,2005,50 - 54,Mann,Hele landet,8864
R03,2005,50 - 54,Mann,Helseregion Midt-Norge,1157
R03,2005,50 - 54,Mann,Helseregion Nord-Norge,871
R03,2005,50 - 54,Mann,Helseregion Sør-Øst,5208
R03,2005,50 - 54,Mann,Helseregion Vest,1628
R03,2005,50 - 54,Mann,Akershus,984
R03,2005,50 - 54,Mann,Aust-Agder,242
R03,2005,50 - 54,Mann,Buskerud,511
R03,2005,50 - 54,Mann,Finnmark,140
R03,2005,50 - 54,Mann,Hedmark,422
R03,2005,50 - 54,Mann,Hordaland,833
R03,2005,50 - 54,Mann,Møre og Romsdal,453
R03,2005,50 - 54,Mann,Nordland,437
R03,2005,50 - 54,Mann,Oppland,370
R03,2005,50 - 54,Mann,Oslo,1001
R03,2005,50 - 54,Mann,Rogaland,602
R03,2005,50 - 54,Mann,Sogn og Fjordane,193
R03,2005,50 - 54,Mann,Telemark,337
R03,2005,50 - 54,Mann,Troms,294
R03,2005,50 - 54,Mann,Trøndelag,704
R03,2005,50 - 54,Mann,Vest-Agder,285
R03,2005,50 - 54,Mann,Vestfold,468
R03,2005,50 - 54,Mann,Østfold,588
R03,2005,55 - 59,Kvinne,Hele landet,16104
R03,2005,55 - 59,Kvinne,Helseregion Midt-Norge,2071
R03,2005,55 - 59,Kvinne,Helseregion Nord-Norge,1696
R03,2005,55 - 59,Kvinne,Helseregion Sør-Øst,9763
R03,2005,55 - 59,Kvinne,Helseregion Vest,2574
R03,2005,55 - 59,Kvinne,Akershus,1868
R03,2005,55 - 59,Kvinne,Aust-Agder,465
R03,2005,55 - 59,Kvinne,Buskerud,974
R03,2005,55 - 59,Kvinne,Finnmark,289
R03,2005,55 - 59,Kvinne,Hedmark,812
R03,2005,55 - 59,Kvinne,Hordaland,1400
R03,2005,55 - 59,Kvinne,Møre og Romsdal,886
R03,2005,55 - 59,Kvinne,Nordland,820
R03,2005,55 - 59,Kvinne,Oppland,705
R03,2005,55 - 59,Kvinne,Oslo,1695
R03,2005,55 - 59,Kvinne,Rogaland,921
R03,2005,55 - 59,Kvinne,Sogn og Fjordane,253
R03,2005,55 - 59,Kvinne,Telemark,676
R03,2005,55 - 59,Kvinne,Troms,587
R03,2005,55 - 59,Kvinne,Trøndelag,1185
R03,2005,55 - 59,Kvinne,Vest-Agder,521
R03,2005,55 - 59,Kvinne,Vestfold,881
R03,2005,55 - 59,Kvinne,Østfold,1166
R03,2005,55 - 59,Mann,Hele landet,10895
R03,2005,55 - 59,Mann,Helseregion Midt-Norge,1394
R03,2005,55 - 59,Mann,Helseregion Nord-Norge,1135
R03,2005,55 - 59,Mann,Helseregion Sør-Øst,6482
R03,2005,55 - 59,Mann,Helseregion Vest,1884
R03,2005,55 - 59,Mann,Akershus,1205
R03,2005,55 - 59,Mann,Aust-Agder,299
R03,2005,55 - 59,Mann,Buskerud,634
R03,2005,55 - 59,Mann,Finnmark,217
R03,2005,55 - 59,Mann,Hedmark,550
R03,2005,55 - 59,Mann,Hordaland,974
R03,2005,55 - 59,Mann,Møre og Romsdal,585
R03,2005,55 - 59,Mann,Nordland,558
R03,2005,55 - 59,Mann,Oppland,497
R03,2005,55 - 59,Mann,Oslo,1153
R03,2005,55 - 59,Mann,Rogaland,703
R03,2005,55 - 59,Mann,Sogn og Fjordane,207
R03,2005,55 - 59,Mann,Telemark,476
R03,2005,55 - 59,Mann,Troms,360
R03,2005,55 - 59,Mann,Trøndelag,809
R03,2005,55 - 59,Mann,Vest-Agder,367
R03,2005,55 - 59,Mann,Vestfold,564
R03,2005,55 - 59,Mann,Østfold,737
R03,2005,60 - 64,Kvinne,Hele landet,14732
R03,2005,60 - 64,Kvinne,Helseregion Midt-Norge,1887
R03,2005,60 - 64,Kvinne,Helseregion Nord-Norge,1492
R03,2005,60 - 64,Kvinne,Helseregion Sør-Øst,8846
R03,2005,60 - 64,Kvinne,Helseregion Vest,2507
R03,2005,60 - 64,Kvinne,Akershus,1664
R03,2005,60 - 64,Kvinne,Aust-Agder,388
R03,2005,60 - 64,Kvinne,Buskerud,946
R03,2005,60 - 64,Kvinne,Finnmark,244
R03,2005,60 - 64,Kvinne,Hedmark,737
R03,2005,60 - 64,Kvinne,Hordaland,1277
R03,2005,60 - 64,Kvinne,Møre og Romsdal,772
R03,2005,60 - 64,Kvinne,Nordland,752
R03,2005,60 - 64,Kvinne,Oppland,662
R03,2005,60 - 64,Kvinne,Oslo,1477
R03,2005,60 - 64,Kvinne,Rogaland,978
R03,2005,60 - 64,Kvinne,Sogn og Fjordane,252
R03,2005,60 - 64,Kvinne,Telemark,624
R03,2005,60 - 64,Kvinne,Troms,496
R03,2005,60 - 64,Kvinne,Trøndelag,1115
R03,2005,60 - 64,Kvinne,Vest-Agder,462
R03,2005,60 - 64,Kvinne,Vestfold,795
R03,2005,60 - 64,Kvinne,Østfold,1091
R03,2005,60 - 64,Mann,Hele landet,10516
R03,2005,60 - 64,Mann,Helseregion Midt-Norge,1400
R03,2005,60 - 64,Mann,Helseregion Nord-Norge,1081
R03,2005,60 - 64,Mann,Helseregion Sør-Øst,6137
R03,2005,60 - 64,Mann,Helseregion Vest,1898
R03,2005,60 - 64,Mann,Akershus,1150
R03,2005,60 - 64,Mann,Aust-Agder,298
R03,2005,60 - 64,Mann,Buskerud,587
R03,2005,60 - 64,Mann,Finnmark,168
R03,2005,60 - 64,Mann,Hedmark,558
R03,2005,60 - 64,Mann,Hordaland,978
R03,2005,60 - 64,Mann,Møre og Romsdal,579
R03,2005,60 - 64,Mann,Nordland,545
R03,2005,60 - 64,Mann,Oppland,448
R03,2005,60 - 64,Mann,Oslo,1049
R03,2005,60 - 64,Mann,Rogaland,717
R03,2005,60 - 64,Mann,Sogn og Fjordane,203
R03,2005,60 - 64,Mann,Telemark,434
R03,2005,60 - 64,Mann,Troms,368
R03,2005,60 - 64,Mann,Trøndelag,821
R03,2005,60 - 64,Mann,Vest-Agder,362
R03,2005,60 - 64,Mann,Vestfold,532
R03,2005,60 - 64,Mann,Østfold,719
R03,2005,65 - 69,Kvinne,Hele landet,12075
R03,2005,65 - 69,Kvinne,Helseregion Midt-Norge,1587
R03,2005,65 - 69,Kvinne,Helseregion Nord-Norge,1278
R03,2005,65 - 69,Kvinne,Helseregion Sør-Øst,7111
R03,2005,65 - 69,Kvinne,Helseregion Vest,2099
R03,2005,65 - 69,Kvinne,Akershus,1292
R03,2005,65 - 69,Kvinne,Aust-Agder,302
R03,2005,65 - 69,Kvinne,Buskerud,708
R03,2005,65 - 69,Kvinne,Finnmark,169
R03,2005,65 - 69,Kvinne,Hedmark,644
R03,2005,65 - 69,Kvinne,Hordaland,1104
R03,2005,65 - 69,Kvinne,Møre og Romsdal,634
R03,2005,65 - 69,Kvinne,Nordland,699
R03,2005,65 - 69,Kvinne,Oppland,475
R03,2005,65 - 69,Kvinne,Oslo,1237
R03,2005,65 - 69,Kvinne,Rogaland,786
R03,2005,65 - 69,Kvinne,Sogn og Fjordane,209
R03,2005,65 - 69,Kvinne,Telemark,490
R03,2005,65 - 69,Kvinne,Troms,410
R03,2005,65 - 69,Kvinne,Trøndelag,953
R03,2005,65 - 69,Kvinne,Vest-Agder,438
R03,2005,65 - 69,Kvinne,Vestfold,676
R03,2005,65 - 69,Kvinne,Østfold,849
R03,2005,65 - 69,Mann,Hele landet,9168
R03,2005,65 - 69,Mann,Helseregion Midt-Norge,1278
R03,2005,65 - 69,Mann,Helseregion Nord-Norge,1002
R03,2005,65 - 69,Mann,Helseregion Sør-Øst,5217
R03,2005,65 - 69,Mann,Helseregion Vest,1671
R03,2005,65 - 69,Mann,Akershus,940
R03,2005,65 - 69,Mann,Aust-Agder,267
R03,2005,65 - 69,Mann,Buskerud,521
R03,2005,65 - 69,Mann,Finnmark,164
R03,2005,65 - 69,Mann,Hedmark,515
R03,2005,65 - 69,Mann,Hordaland,847
R03,2005,65 - 69,Mann,Møre og Romsdal,515
R03,2005,65 - 69,Mann,Nordland,501
R03,2005,65 - 69,Mann,Oppland,461
R03,2005,65 - 69,Mann,Oslo,733
R03,2005,65 - 69,Mann,Rogaland,602
R03,2005,65 - 69,Mann,Sogn og Fjordane,222
R03,2005,65 - 69,Mann,Telemark,330
R03,2005,65 - 69,Mann,Troms,337
R03,2005,65 - 69,Mann,Trøndelag,763
R03,2005,65 - 69,Mann,Vest-Agder,300
R03,2005,65 - 69,Mann,Vestfold,499
R03,2005,65 - 69,Mann,Østfold,651
R03,2005,70 - 74,Kvinne,Hele landet,11285
R03,2005,70 - 74,Kvinne,Helseregion Midt-Norge,1516
R03,2005,70 - 74,Kvinne,Helseregion Nord-Norge,1208
R03,2005,70 - 74,Kvinne,Helseregion Sør-Øst,6674
R03,2005,70 - 74,Kvinne,Helseregion Vest,1887
R03,2005,70 - 74,Kvinne,Akershus,1215
R03,2005,70 - 74,Kvinne,Aust-Agder,268
R03,2005,70 - 74,Kvinne,Buskerud,631
R03,2005,70 - 74,Kvinne,Finnmark,205
R03,2005,70 - 74,Kvinne,Hedmark,607
R03,2005,70 - 74,Kvinne,Hordaland,1048
R03,2005,70 - 74,Kvinne,Møre og Romsdal,575
R03,2005,70 - 74,Kvinne,Nordland,614
R03,2005,70 - 74,Kvinne,Oppland,506
R03,2005,70 - 74,Kvinne,Oslo,1142
R03,2005,70 - 74,Kvinne,Rogaland,642
R03,2005,70 - 74,Kvinne,Sogn og Fjordane,197
R03,2005,70 - 74,Kvinne,Telemark,448
R03,2005,70 - 74,Kvinne,Troms,389
R03,2005,70 - 74,Kvinne,Trøndelag,941
R03,2005,70 - 74,Kvinne,Vest-Agder,390
R03,2005,70 - 74,Kvinne,Vestfold,665
R03,2005,70 - 74,Kvinne,Østfold,802
R03,2005,70 - 74,Mann,Hele landet,9179
R03,2005,70 - 74,Mann,Helseregion Midt-Norge,1329
R03,2005,70 - 74,Mann,Helseregion Nord-Norge,999
R03,2005,70 - 74,Mann,Helseregion Sør-Øst,5110
R03,2005,70 - 74,Mann,Helseregion Vest,1741
R03,2005,70 - 74,Mann,Akershus,875
R03,2005,70 - 74,Mann,Aust-Agder,244
R03,2005,70 - 74,Mann,Buskerud,460
R03,2005,70 - 74,Mann,Finnmark,156
R03,2005,70 - 74,Mann,Hedmark,556
R03,2005,70 - 74,Mann,Hordaland,873
R03,2005,70 - 74,Mann,Møre og Romsdal,552
R03,2005,70 - 74,Mann,Nordland,524
R03,2005,70 - 74,Mann,Oppland,474
R03,2005,70 - 74,Mann,Oslo,659
R03,2005,70 - 74,Mann,Rogaland,650
R03,2005,70 - 74,Mann,Sogn og Fjordane,218
R03,2005,70 - 74,Mann,Telemark,370
R03,2005,70 - 74,Mann,Troms,319
R03,2005,70 - 74,Mann,Trøndelag,777
R03,2005,70 - 74,Mann,Vest-Agder,361
R03,2005,70 - 74,Mann,Vestfold,483
R03,2005,70 - 74,Mann,Østfold,628
R03,2005,75 - 79,Kvinne,Hele landet,10833
R03,2005,75 - 79,Kvinne,Helseregion Midt-Norge,1440
R03,2005,75 - 79,Kvinne,Helseregion Nord-Norge,1232
R03,2005,75 - 79,Kvinne,Helseregion Sør-Øst,6400
R03,2005,75 - 79,Kvinne,Helseregion Vest,1761
R03,2005,75 - 79,Kvinne,Akershus,1095
R03,2005,75 - 79,Kvinne,Aust-Agder,255
R03,2005,75 - 79,Kvinne,Buskerud,618
R03,2005,75 - 79,Kvinne,Finnmark,193
R03,2005,75 - 79,Kvinne,Hedmark,601
R03,2005,75 - 79,Kvinne,Hordaland,946
R03,2005,75 - 79,Kvinne,Møre og Romsdal,579
R03,2005,75 - 79,Kvinne,Nordland,627
R03,2005,75 - 79,Kvinne,Oppland,461
R03,2005,75 - 79,Kvinne,Oslo,1211
R03,2005,75 - 79,Kvinne,Rogaland,632
R03,2005,75 - 79,Kvinne,Sogn og Fjordane,183
R03,2005,75 - 79,Kvinne,Telemark,464
R03,2005,75 - 79,Kvinne,Troms,412
R03,2005,75 - 79,Kvinne,Trøndelag,861
R03,2005,75 - 79,Kvinne,Vest-Agder,371
R03,2005,75 - 79,Kvinne,Vestfold,611
R03,2005,75 - 79,Kvinne,Østfold,713
R03,2005,75 - 79,Mann,Hele landet,8956
R03,2005,75 - 79,Mann,Helseregion Midt-Norge,1272
R03,2005,75 - 79,Mann,Helseregion Nord-Norge,1006
R03,2005,75 - 79,Mann,Helseregion Sør-Øst,5045
R03,2005,75 - 79,Mann,Helseregion Vest,1633
R03,2005,75 - 79,Mann,Akershus,804
R03,2005,75 - 79,Mann,Aust-Agder,229
R03,2005,75 - 79,Mann,Buskerud,478
R03,2005,75 - 79,Mann,Finnmark,143
R03,2005,75 - 79,Mann,Hedmark,555
R03,2005,75 - 79,Mann,Hordaland,794
R03,2005,75 - 79,Mann,Møre og Romsdal,508
R03,2005,75 - 79,Mann,Nordland,542
R03,2005,75 - 79,Mann,Oppland,455
R03,2005,75 - 79,Mann,Oslo,774
R03,2005,75 - 79,Mann,Rogaland,634
R03,2005,75 - 79,Mann,Sogn og Fjordane,205
R03,2005,75 - 79,Mann,Telemark,387
R03,2005,75 - 79,Mann,Troms,321
R03,2005,75 - 79,Mann,Trøndelag,764
R03,2005,75 - 79,Mann,Vest-Agder,277
R03,2005,75 - 79,Mann,Vestfold,497
R03,2005,75 - 79,Mann,Østfold,589
R03,2005,80 - 84,Kvinne,Hele landet,8145
R03,2005,80 - 84,Kvinne,Helseregion Midt-Norge,1018
R03,2005,80 - 84,Kvinne,Helseregion Nord-Norge,847
R03,2005,80 - 84,Kvinne,Helseregion Sør-Øst,4954
R03,2005,80 - 84,Kvinne,Helseregion Vest,1326
R03,2005,80 - 84,Kvinne,Akershus,786
R03,2005,80 - 84,Kvinne,Aust-Agder,185
R03,2005,80 - 84,Kvinne,Buskerud,479
R03,2005,80 - 84,Kvinne,Finnmark,108
R03,2005,80 - 84,Kvinne,Hedmark,458
R03,2005,80 - 84,Kvinne,Hordaland,702
R03,2005,80 - 84,Kvinne,Møre og Romsdal,412
R03,2005,80 - 84,Kvinne,Nordland,451
R03,2005,80 - 84,Kvinne,Oppland,369
R03,2005,80 - 84,Kvinne,Oslo,1045
R03,2005,80 - 84,Kvinne,Rogaland,454
R03,2005,80 - 84,Kvinne,Sogn og Fjordane,170
R03,2005,80 - 84,Kvinne,Telemark,387
R03,2005,80 - 84,Kvinne,Troms,288
R03,2005,80 - 84,Kvinne,Trøndelag,606
R03,2005,80 - 84,Kvinne,Vest-Agder,262
R03,2005,80 - 84,Kvinne,Vestfold,486
R03,2005,80 - 84,Kvinne,Østfold,497
R03,2005,80 - 84,Mann,Hele landet,6390
R03,2005,80 - 84,Mann,Helseregion Midt-Norge,945
R03,2005,80 - 84,Mann,Helseregion Nord-Norge,639
R03,2005,80 - 84,Mann,Helseregion Sør-Øst,3607
R03,2005,80 - 84,Mann,Helseregion Vest,1199
R03,2005,80 - 84,Mann,Akershus,593
R03,2005,80 - 84,Mann,Aust-Agder,138
R03,2005,80 - 84,Mann,Buskerud,361
R03,2005,80 - 84,Mann,Finnmark,95
R03,2005,80 - 84,Mann,Hedmark,411
R03,2005,80 - 84,Mann,Hordaland,597
R03,2005,80 - 84,Mann,Møre og Romsdal,379
R03,2005,80 - 84,Mann,Nordland,335
R03,2005,80 - 84,Mann,Oppland,278
R03,2005,80 - 84,Mann,Oslo,570
R03,2005,80 - 84,Mann,Rogaland,445
R03,2005,80 - 84,Mann,Sogn og Fjordane,157
R03,2005,80 - 84,Mann,Telemark,294
R03,2005,80 - 84,Mann,Troms,209
R03,2005,80 - 84,Mann,Trøndelag,566
R03,2005,80 - 84,Mann,Vest-Agder,219
R03,2005,80 - 84,Mann,Vestfold,348
R03,2005,80 - 84,Mann,Østfold,395
R03,2005,85 - 89,Kvinne,Hele landet,4029
R03,2005,85 - 89,Kvinne,Helseregion Midt-Norge,596
R03,2005,85 - 89,Kvinne,Helseregion Nord-Norge,389
R03,2005,85 - 89,Kvinne,Helseregion Sør-Øst,2291
R03,2005,85 - 89,Kvinne,Helseregion Vest,753
R03,2005,85 - 89,Kvinne,Akershus,327
R03,2005,85 - 89,Kvinne,Aust-Agder,99
R03,2005,85 - 89,Kvinne,Buskerud,214
R03,2005,85 - 89,Kvinne,Finnmark,49
R03,2005,85 - 89,Kvinne,Hedmark,209
R03,2005,85 - 89,Kvinne,Hordaland,386
R03,2005,85 - 89,Kvinne,Møre og Romsdal,256
R03,2005,85 - 89,Kvinne,Nordland,196
R03,2005,85 - 89,Kvinne,Oppland,155
R03,2005,85 - 89,Kvinne,Oslo,537
R03,2005,85 - 89,Kvinne,Rogaland,274
R03,2005,85 - 89,Kvinne,Sogn og Fjordane,93
R03,2005,85 - 89,Kvinne,Telemark,174
R03,2005,85 - 89,Kvinne,Troms,144
R03,2005,85 - 89,Kvinne,Trøndelag,340
R03,2005,85 - 89,Kvinne,Vest-Agder,121
R03,2005,85 - 89,Kvinne,Vestfold,220
R03,2005,85 - 89,Kvinne,Østfold,235
R03,2005,85 - 89,Mann,Hele landet,2821
R03,2005,85 - 89,Mann,Helseregion Midt-Norge,418
R03,2005,85 - 89,Mann,Helseregion Nord-Norge,283
R03,2005,85 - 89,Mann,Helseregion Sør-Øst,1555
R03,2005,85 - 89,Mann,Helseregion Vest,565
R03,2005,85 - 89,Mann,Akershus,239
R03,2005,85 - 89,Mann,Aust-Agder,59
R03,2005,85 - 89,Mann,Buskerud,152
R03,2005,85 - 89,Mann,Finnmark,35
R03,2005,85 - 89,Mann,Hedmark,172
R03,2005,85 - 89,Mann,Hordaland,293
R03,2005,85 - 89,Mann,Møre og Romsdal,198
R03,2005,85 - 89,Mann,Nordland,171
R03,2005,85 - 89,Mann,Oppland,153
R03,2005,85 - 89,Mann,Oslo,282
R03,2005,85 - 89,Mann,Rogaland,193
R03,2005,85 - 89,Mann,Sogn og Fjordane,79
R03,2005,85 - 89,Mann,Telemark,112
R03,2005,85 - 89,Mann,Troms,77
R03,2005,85 - 89,Mann,Trøndelag,220
R03,2005,85 - 89,Mann,Vest-Agder,101
R03,2005,85 - 89,Mann,Vestfold,143
R03,2005,85 - 89,Mann,Østfold,142
R03,2005,90+,Kvinne,Hele landet,1223
R03,2005,90+,Kvinne,Helseregion Midt-Norge,165
R03,2005,90+,Kvinne,Helseregion Nord-Norge,124
R03,2005,90+,Kvinne,Helseregion Sør-Øst,689
R03,2005,90+,Kvinne,Helseregion Vest,245
R03,2005,90+,Kvinne,Akershus,88
R03,2005,90+,Kvinne,Aust-Agder,27
R03,2005,90+,Kvinne,Buskerud,68
R03,2005,90+,Kvinne,Finnmark,16
R03,2005,90+,Kvinne,Hedmark,67
R03,2005,90+,Kvinne,Hordaland,133
R03,2005,90+,Kvinne,Møre og Romsdal,73
R03,2005,90+,Kvinne,Nordland,77
R03,2005,90+,Kvinne,Oppland,55
R03,2005,90+,Kvinne,Oslo,164
R03,2005,90+,Kvinne,Rogaland,77
R03,2005,90+,Kvinne,Sogn og Fjordane,35
R03,2005,90+,Kvinne,Telemark,53
R03,2005,90+,Kvinne,Troms,31
R03,2005,90+,Kvinne,Trøndelag,92
R03,2005,90+,Kvinne,Vest-Agder,24
R03,2005,90+,Kvinne,Vestfold,77
R03,2005,90+,Kvinne,Østfold,66
R03,2005,90+,Mann,Hele landet,715
R03,2005,90+,Mann,Helseregion Midt-Norge,85
R03,2005,90+,Mann,Helseregion Nord-Norge,68
R03,2005,90+,Mann,Helseregion Sør-Øst,418
R03,2005,90+,Mann,Helseregion Vest,144
R03,2005,90+,Mann,Akershus,55
R03,2005,90+,Mann,Aust-Agder,20
R03,2005,90+,Mann,Buskerud,42
R03,2005,90+,Mann,Finnmark,7
R03,2005,90+,Mann,Hedmark,61
R03,2005,90+,Mann,Hordaland,65
R03,2005,90+,Mann,Møre og Romsdal,39
R03,2005,90+,Mann,Nordland,47
R03,2005,90+,Mann,Oppland,42
R03,2005,90+,Mann,Oslo,57
R03,2005,90+,Mann,Rogaland,51
R03,2005,90+,Mann,Sogn og Fjordane,28
R03,2005,90+,Mann,Telemark,35
R03,2005,90+,Mann,Troms,14
R03,2005,90+,Mann,Trøndelag,46
R03,2005,90+,Mann,Vest-Agder,20
R03,2005,90+,Mann,Vestfold,53
R03,2005,90+,Mann,Østfold,33
R03,2006,0 - 4,Kvinne,Hele landet,24348
R03,2006,0 - 4,Kvinne,Helseregion Midt-Norge,3091
R03,2006,0 - 4,Kvinne,Helseregion Nord-Norge,1784
R03,2006,0 - 4,Kvinne,Helseregion Sør-Øst,13854
R03,2006,0 - 4,Kvinne,Helseregion Vest,5619
R03,2006,0 - 4,Kvinne,Akershus,2937
R03,2006,0 - 4,Kvinne,Aust-Agder,501
R03,2006,0 - 4,Kvinne,Buskerud,1187
R03,2006,0 - 4,Kvinne,Finnmark,312
R03,2006,0 - 4,Kvinne,Hedmark,760
R03,2006,0 - 4,Kvinne,Hordaland,3277
R03,2006,0 - 4,Kvinne,Møre og Romsdal,1301
R03,2006,0 - 4,Kvinne,Nordland,857
R03,2006,0 - 4,Kvinne,Oppland,637
R03,2006,0 - 4,Kvinne,Oslo,3710
R03,2006,0 - 4,Kvinne,Rogaland,1719
R03,2006,0 - 4,Kvinne,Sogn og Fjordane,623
R03,2006,0 - 4,Kvinne,Telemark,893
R03,2006,0 - 4,Kvinne,Troms,615
R03,2006,0 - 4,Kvinne,Trøndelag,1790
R03,2006,0 - 4,Kvinne,Vest-Agder,891
R03,2006,0 - 4,Kvinne,Vestfold,1184
R03,2006,0 - 4,Kvinne,Østfold,1154
R03,2006,0 - 4,Mann,Hele landet,31200
R03,2006,0 - 4,Mann,Helseregion Midt-Norge,3945
R03,2006,0 - 4,Mann,Helseregion Nord-Norge,2334
R03,2006,0 - 4,Mann,Helseregion Sør-Øst,17826
R03,2006,0 - 4,Mann,Helseregion Vest,7095
R03,2006,0 - 4,Mann,Akershus,3922
R03,2006,0 - 4,Mann,Aust-Agder,633
R03,2006,0 - 4,Mann,Buskerud,1558
R03,2006,0 - 4,Mann,Finnmark,395
R03,2006,0 - 4,Mann,Hedmark,1001
R03,2006,0 - 4,Mann,Hordaland,3974
R03,2006,0 - 4,Mann,Møre og Romsdal,1567
R03,2006,0 - 4,Mann,Nordland,1140
R03,2006,0 - 4,Mann,Oppland,880
R03,2006,0 - 4,Mann,Oslo,4687
R03,2006,0 - 4,Mann,Rogaland,2322
R03,2006,0 - 4,Mann,Sogn og Fjordane,799
R03,2006,0 - 4,Mann,Telemark,1050
R03,2006,0 - 4,Mann,Troms,799
R03,2006,0 - 4,Mann,Trøndelag,2378
R03,2006,0 - 4,Mann,Vest-Agder,1109
R03,2006,0 - 4,Mann,Vestfold,1491
R03,2006,0 - 4,Mann,Østfold,1495
R03,2006,5 - 9,Kvinne,Hele landet,12372
R03,2006,5 - 9,Kvinne,Helseregion Midt-Norge,1600
R03,2006,5 - 9,Kvinne,Helseregion Nord-Norge,996
R03,2006,5 - 9,Kvinne,Helseregion Sør-Øst,7176
R03,2006,5 - 9,Kvinne,Helseregion Vest,2600
R03,2006,5 - 9,Kvinne,Akershus,1591
R03,2006,5 - 9,Kvinne,Aust-Agder,355
R03,2006,5 - 9,Kvinne,Buskerud,615
R03,2006,5 - 9,Kvinne,Finnmark,158
R03,2006,5 - 9,Kvinne,Hedmark,507
R03,2006,5 - 9,Kvinne,Hordaland,1449
R03,2006,5 - 9,Kvinne,Møre og Romsdal,698
R03,2006,5 - 9,Kvinne,Nordland,508
R03,2006,5 - 9,Kvinne,Oppland,449
R03,2006,5 - 9,Kvinne,Oslo,1328
R03,2006,5 - 9,Kvinne,Rogaland,847
R03,2006,5 - 9,Kvinne,Sogn og Fjordane,304
R03,2006,5 - 9,Kvinne,Telemark,455
R03,2006,5 - 9,Kvinne,Troms,330
R03,2006,5 - 9,Kvinne,Trøndelag,902
R03,2006,5 - 9,Kvinne,Vest-Agder,547
R03,2006,5 - 9,Kvinne,Vestfold,631
R03,2006,5 - 9,Kvinne,Østfold,698
R03,2006,5 - 9,Mann,Hele landet,17564
R03,2006,5 - 9,Mann,Helseregion Midt-Norge,2427
R03,2006,5 - 9,Mann,Helseregion Nord-Norge,1499
R03,2006,5 - 9,Mann,Helseregion Sør-Øst,10034
R03,2006,5 - 9,Mann,Helseregion Vest,3604
R03,2006,5 - 9,Mann,Akershus,2215
R03,2006,5 - 9,Mann,Aust-Agder,526
R03,2006,5 - 9,Mann,Buskerud,897
R03,2006,5 - 9,Mann,Finnmark,252
R03,2006,5 - 9,Mann,Hedmark,728
R03,2006,5 - 9,Mann,Hordaland,1968
R03,2006,5 - 9,Mann,Møre og Romsdal,976
R03,2006,5 - 9,Mann,Nordland,745
R03,2006,5 - 9,Mann,Oppland,610
R03,2006,5 - 9,Mann,Oslo,1902
R03,2006,5 - 9,Mann,Rogaland,1201
R03,2006,5 - 9,Mann,Sogn og Fjordane,435
R03,2006,5 - 9,Mann,Telemark,648
R03,2006,5 - 9,Mann,Troms,502
R03,2006,5 - 9,Mann,Trøndelag,1451
R03,2006,5 - 9,Mann,Vest-Agder,799
R03,2006,5 - 9,Mann,Vestfold,780
R03,2006,5 - 9,Mann,Østfold,929
R03,2006,10 - 14,Kvinne,Hele landet,8470
R03,2006,10 - 14,Kvinne,Helseregion Midt-Norge,1209
R03,2006,10 - 14,Kvinne,Helseregion Nord-Norge,859
R03,2006,10 - 14,Kvinne,Helseregion Sør-Øst,4759
R03,2006,10 - 14,Kvinne,Helseregion Vest,1643
R03,2006,10 - 14,Kvinne,Akershus,1090
R03,2006,10 - 14,Kvinne,Aust-Agder,272
R03,2006,10 - 14,Kvinne,Buskerud,474
R03,2006,10 - 14,Kvinne,Finnmark,139
R03,2006,10 - 14,Kvinne,Hedmark,409
R03,2006,10 - 14,Kvinne,Hordaland,844
R03,2006,10 - 14,Kvinne,Møre og Romsdal,413
R03,2006,10 - 14,Kvinne,Nordland,398
R03,2006,10 - 14,Kvinne,Oppland,366
R03,2006,10 - 14,Kvinne,Oslo,710
R03,2006,10 - 14,Kvinne,Rogaland,619
R03,2006,10 - 14,Kvinne,Sogn og Fjordane,180
R03,2006,10 - 14,Kvinne,Telemark,292
R03,2006,10 - 14,Kvinne,Troms,322
R03,2006,10 - 14,Kvinne,Trøndelag,796
R03,2006,10 - 14,Kvinne,Vest-Agder,328
R03,2006,10 - 14,Kvinne,Vestfold,383
R03,2006,10 - 14,Kvinne,Østfold,435
R03,2006,10 - 14,Mann,Hele landet,12847
R03,2006,10 - 14,Mann,Helseregion Midt-Norge,1720
